county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Adams,Adams,Town,Wards 1 & 2,67,Patrick Crooks,Conservative,2006,67
Adams,Adams,Town,Wards 1 & 2,0,Scattering,Scattering,2006,67
Adams,Big Flats,Town,Ward 1,58,Patrick Crooks,Conservative,2006,58
Adams,Big Flats,Town,Ward 1,0,Scattering,Scattering,2006,58
Adams,Colburn,Town,Ward 1,24,Patrick Crooks,Conservative,2006,24
Adams,Colburn,Town,Ward 1,0,Scattering,Scattering,2006,24
Adams,Dell Prairie,Town,Wards 1 & 2,58,Patrick Crooks,Conservative,2006,58
Adams,Dell Prairie,Town,Wards 1 & 2,0,Scattering,Scattering,2006,58
Adams,Easton,Town,Wards 1 & 2,59,Patrick Crooks,Conservative,2006,59
Adams,Easton,Town,Wards 1 & 2,0,Scattering,Scattering,2006,59
Adams,Jackson,Town,Ward 1,38,Patrick Crooks,Conservative,2006,38
Adams,Jackson,Town,Ward 1,0,Scattering,Scattering,2006,38
Adams,Leola,Town,Ward 1,53,Patrick Crooks,Conservative,2006,53
Adams,Leola,Town,Ward 1,0,Scattering,Scattering,2006,53
Adams,Lincoln,Town,Ward 1,29,Patrick Crooks,Conservative,2006,29
Adams,Lincoln,Town,Ward 1,0,Scattering,Scattering,2006,29
Adams,Monroe,Town,Ward 1,33,Patrick Crooks,Conservative,2006,33
Adams,Monroe,Town,Ward 1,0,Scattering,Scattering,2006,33
Adams,New Chester,Town,Wards 1 & 2,38,Patrick Crooks,Conservative,2006,38
Adams,New Chester,Town,Wards 1 & 2,0,Scattering,Scattering,2006,38
Adams,New Haven,Town,Ward 1,55,Patrick Crooks,Conservative,2006,55
Adams,New Haven,Town,Ward 1,0,Scattering,Scattering,2006,55
Adams,Preston,Town,Wards 1 - 3,106,Patrick Crooks,Conservative,2006,106
Adams,Preston,Town,Wards 1 - 3,0,Scattering,Scattering,2006,106
Adams,Quincy,Town,Wards 1 & 2,60,Patrick Crooks,Conservative,2006,61
Adams,Quincy,Town,Wards 1 & 2,1,Scattering,Scattering,2006,61
Adams,Richfield,Town,Ward 1,11,Patrick Crooks,Conservative,2006,11
Adams,Richfield,Town,Ward 1,0,Scattering,Scattering,2006,11
Adams,Rome,Town,Wards 1 - 5,604,Patrick Crooks,Conservative,2006,604
Adams,Rome,Town,Wards 1 - 5,0,Scattering,Scattering,2006,604
Adams,Springville,Town,Wards 1 & 2,38,Patrick Crooks,Conservative,2006,38
Adams,Springville,Town,Wards 1 & 2,0,Scattering,Scattering,2006,38
Adams,Strongs Prairie,Town,Wards 1 & 2,61,Patrick Crooks,Conservative,2006,61
Adams,Strongs Prairie,Town,Wards 1 & 2,0,Scattering,Scattering,2006,61
Adams,Friendship,Village,Ward 1,56,Patrick Crooks,Conservative,2006,57
Adams,Friendship,Village,Ward 1,1,Scattering,Scattering,2006,57
Adams,Adams,City,Wards 1 - 5,181,Patrick Crooks,Conservative,2006,183
Adams,Adams,City,Wards 1 - 5,2,Scattering,Scattering,2006,183
Adams,Wisconsin Dells,City,Ward 5,2,Patrick Crooks,Conservative,2006,2
Adams,Wisconsin Dells,City,Ward 5,0,Scattering,Scattering,2006,2
Ashland,Agenda,Town,Ward 1,130,Patrick Crooks,Conservative,2006,130
Ashland,Agenda,Town,Ward 1,0,Scattering,Scattering,2006,130
Ashland,Ashland,Town,Ward 1,19,Patrick Crooks,Conservative,2006,19
Ashland,Ashland,Town,Ward 1,0,Scattering,Scattering,2006,19
Ashland,Chippewa,Town,Ward 1,110,Patrick Crooks,Conservative,2006,110
Ashland,Chippewa,Town,Ward 1,0,Scattering,Scattering,2006,110
Ashland,Gingles,Town,Ward 1,46,Patrick Crooks,Conservative,2006,46
Ashland,Gingles,Town,Ward 1,0,Scattering,Scattering,2006,46
Ashland,Gingles,Town,Ward 2,0,Patrick Crooks,Conservative,2006,0
Ashland,Gingles,Town,Ward 2,0,Scattering,Scattering,2006,0
Ashland,Gordon,Town,Ward 1,32,Patrick Crooks,Conservative,2006,32
Ashland,Gordon,Town,Ward 1,0,Scattering,Scattering,2006,32
Ashland,Jacobs,Town,Ward 1,104,Patrick Crooks,Conservative,2006,104
Ashland,Jacobs,Town,Ward 1,0,Scattering,Scattering,2006,104
Ashland,La Pointe,Town,Ward 1,84,Patrick Crooks,Conservative,2006,85
Ashland,La Pointe,Town,Ward 1,1,Scattering,Scattering,2006,85
Ashland,Marengo,Town,Ward 1,19,Patrick Crooks,Conservative,2006,19
Ashland,Marengo,Town,Ward 1,0,Scattering,Scattering,2006,19
Ashland,Marengo,Town,Ward 2,6,Patrick Crooks,Conservative,2006,6
Ashland,Marengo,Town,Ward 2,0,Scattering,Scattering,2006,6
Ashland,Morse,Town,Ward 1,15,Patrick Crooks,Conservative,2006,15
Ashland,Morse,Town,Ward 1,0,Scattering,Scattering,2006,15
Ashland,Morse,Town,Ward 2,18,Patrick Crooks,Conservative,2006,18
Ashland,Morse,Town,Ward 2,0,Scattering,Scattering,2006,18
Ashland,Peeksville,Town,Ward 1,38,Patrick Crooks,Conservative,2006,38
Ashland,Peeksville,Town,Ward 1,0,Scattering,Scattering,2006,38
Ashland,Sanborn,Town,Ward 1,11,Patrick Crooks,Conservative,2006,12
Ashland,Sanborn,Town,Ward 1,1,Scattering,Scattering,2006,12
Ashland,Sanborn,Town,Ward 2,16,Patrick Crooks,Conservative,2006,16
Ashland,Sanborn,Town,Ward 2,0,Scattering,Scattering,2006,16
Ashland,Shanagolden,Town,Ward 1,18,Patrick Crooks,Conservative,2006,18
Ashland,Shanagolden,Town,Ward 1,0,Scattering,Scattering,2006,18
Ashland,White River,Town,Ward 1,21,Patrick Crooks,Conservative,2006,21
Ashland,White River,Town,Ward 1,0,Scattering,Scattering,2006,21
Ashland,White River,Town,Ward 2,15,Patrick Crooks,Conservative,2006,15
Ashland,White River,Town,Ward 2,0,Scattering,Scattering,2006,15
Ashland,White River,Town,Ward 3,8,Patrick Crooks,Conservative,2006,8
Ashland,White River,Town,Ward 3,0,Scattering,Scattering,2006,8
Ashland,Butternut,Village,Wards 1 & 2,99,Patrick Crooks,Conservative,2006,99
Ashland,Butternut,Village,Wards 1 & 2,0,Scattering,Scattering,2006,99
Ashland,Ashland,City,Ward 1,199,Patrick Crooks,Conservative,2006,199
Ashland,Ashland,City,Ward 1,0,Scattering,Scattering,2006,199
Ashland,Ashland,City,Ward 2,78,Patrick Crooks,Conservative,2006,78
Ashland,Ashland,City,Ward 2,0,Scattering,Scattering,2006,78
Ashland,Ashland,City,Ward 3,144,Patrick Crooks,Conservative,2006,144
Ashland,Ashland,City,Ward 3,0,Scattering,Scattering,2006,144
Ashland,Ashland,City,Ward 4,184,Patrick Crooks,Conservative,2006,184
Ashland,Ashland,City,Ward 4,0,Scattering,Scattering,2006,184
Ashland,Ashland,City,Ward 5,153,Patrick Crooks,Conservative,2006,153
Ashland,Ashland,City,Ward 5,0,Scattering,Scattering,2006,153
Ashland,Ashland,City,Ward 6,92,Patrick Crooks,Conservative,2006,92
Ashland,Ashland,City,Ward 6,0,Scattering,Scattering,2006,92
Ashland,Ashland,City,Ward 7,92,Patrick Crooks,Conservative,2006,92
Ashland,Ashland,City,Ward 7,0,Scattering,Scattering,2006,92
Ashland,Ashland,City,Ward 8,110,Patrick Crooks,Conservative,2006,110
Ashland,Ashland,City,Ward 8,0,Scattering,Scattering,2006,110
Ashland,Ashland,City,Ward 9,92,Patrick Crooks,Conservative,2006,92
Ashland,Ashland,City,Ward 9,0,Scattering,Scattering,2006,92
Ashland,Ashland,City,Ward 10,109,Patrick Crooks,Conservative,2006,109
Ashland,Ashland,City,Ward 10,0,Scattering,Scattering,2006,109
Ashland,Ashland,City,Ward 11,168,Patrick Crooks,Conservative,2006,168
Ashland,Ashland,City,Ward 11,0,Scattering,Scattering,2006,168
Ashland,Mellen,City,Wards 1 - 3,142,Patrick Crooks,Conservative,2006,142
Ashland,Mellen,City,Wards 1 - 3,0,Scattering,Scattering,2006,142
Barron,Almena,Town,Wards 1 - 3,89,Patrick Crooks,Conservative,2006,89
Barron,Almena,Town,Wards 1 - 3,0,Scattering,Scattering,2006,89
Barron,Arland,Town,Ward 1,13,Patrick Crooks,Conservative,2006,13
Barron,Arland,Town,Ward 1,0,Scattering,Scattering,2006,13
Barron,Barron,Town,Wards 1 & 2,28,Patrick Crooks,Conservative,2006,28
Barron,Barron,Town,Wards 1 & 2,0,Scattering,Scattering,2006,28
Barron,Bear Lake,Town,Ward 1,30,Patrick Crooks,Conservative,2006,30
Barron,Bear Lake,Town,Ward 1,0,Scattering,Scattering,2006,30
Barron,Cedar Lake,Town,Ward 1,98,Patrick Crooks,Conservative,2006,98
Barron,Cedar Lake,Town,Ward 1,0,Scattering,Scattering,2006,98
Barron,Chetek,Town,Wards 1 - 3,149,Patrick Crooks,Conservative,2006,149
Barron,Chetek,Town,Wards 1 - 3,0,Scattering,Scattering,2006,149
Barron,Clinton,Town,Wards 1 & 2,51,Patrick Crooks,Conservative,2006,51
Barron,Clinton,Town,Wards 1 & 2,0,Scattering,Scattering,2006,51
Barron,Crystal Lake,Town,Ward 1,40,Patrick Crooks,Conservative,2006,40
Barron,Crystal Lake,Town,Ward 1,0,Scattering,Scattering,2006,40
Barron,Cumberland,Town,Ward 1,65,Patrick Crooks,Conservative,2006,65
Barron,Cumberland,Town,Ward 1,0,Scattering,Scattering,2006,65
Barron,Dallas,Town,Wards 1 & 2,18,Patrick Crooks,Conservative,2006,18
Barron,Dallas,Town,Wards 1 & 2,0,Scattering,Scattering,2006,18
Barron,Dovre,Town,Ward 1,46,Patrick Crooks,Conservative,2006,46
Barron,Dovre,Town,Ward 1,0,Scattering,Scattering,2006,46
Barron,Doyle,Town,Ward 1,37,Patrick Crooks,Conservative,2006,37
Barron,Doyle,Town,Ward 1,0,Scattering,Scattering,2006,37
Barron,Lakeland,Town,Wards 1 & 2,73,Patrick Crooks,Conservative,2006,73
Barron,Lakeland,Town,Wards 1 & 2,0,Scattering,Scattering,2006,73
Barron,Maple Grove,Town,Wards 1 - 3,31,Patrick Crooks,Conservative,2006,31
Barron,Maple Grove,Town,Wards 1 - 3,0,Scattering,Scattering,2006,31
Barron,Maple Plain,Town,Ward 1,73,Patrick Crooks,Conservative,2006,73
Barron,Maple Plain,Town,Ward 1,0,Scattering,Scattering,2006,73
Barron,Oak Grove,Town,Wards 1 & 2,60,Patrick Crooks,Conservative,2006,60
Barron,Oak Grove,Town,Wards 1 & 2,0,Scattering,Scattering,2006,60
Barron,Prairie Farm,Town,Wards 1 & 2,25,Patrick Crooks,Conservative,2006,25
Barron,Prairie Farm,Town,Wards 1 & 2,0,Scattering,Scattering,2006,25
Barron,Prairie Lake,Town,Wards 1 & 2,75,Patrick Crooks,Conservative,2006,75
Barron,Prairie Lake,Town,Wards 1 & 2,0,Scattering,Scattering,2006,75
Barron,Rice Lake,Town,Wards 1 - 4,205,Patrick Crooks,Conservative,2006,206
Barron,Rice Lake,Town,Wards 1 - 4,1,Scattering,Scattering,2006,206
Barron,Sioux Creek,Town,Ward 1,29,Patrick Crooks,Conservative,2006,29
Barron,Sioux Creek,Town,Ward 1,0,Scattering,Scattering,2006,29
Barron,Stanfold,Town,Ward 1,39,Patrick Crooks,Conservative,2006,39
Barron,Stanfold,Town,Ward 1,0,Scattering,Scattering,2006,39
Barron,Stanley,Town,Wards 1 - 3,125,Patrick Crooks,Conservative,2006,125
Barron,Stanley,Town,Wards 1 - 3,0,Scattering,Scattering,2006,125
Barron,Sumner,Town,Wards 1 & 2,47,Patrick Crooks,Conservative,2006,47
Barron,Sumner,Town,Wards 1 & 2,0,Scattering,Scattering,2006,47
Barron,Turtle Lake,Town,Ward 1,64,Patrick Crooks,Conservative,2006,64
Barron,Turtle Lake,Town,Ward 1,0,Scattering,Scattering,2006,64
Barron,Vance Creek,Town,Ward 1,100,Patrick Crooks,Conservative,2006,100
Barron,Vance Creek,Town,Ward 1,0,Scattering,Scattering,2006,100
Barron,Almena,Village,Ward 1,24,Patrick Crooks,Conservative,2006,24
Barron,Almena,Village,Ward 1,0,Scattering,Scattering,2006,24
Barron,Cameron,Village,Wards 1 & 2,104,Patrick Crooks,Conservative,2006,104
Barron,Cameron,Village,Wards 1 & 2,0,Scattering,Scattering,2006,104
Barron,Dallas,Village,Ward 1,22,Patrick Crooks,Conservative,2006,22
Barron,Dallas,Village,Ward 1,0,Scattering,Scattering,2006,22
Barron,Haugen,Village,Ward 1,51,Patrick Crooks,Conservative,2006,51
Barron,Haugen,Village,Ward 1,0,Scattering,Scattering,2006,51
Barron,New Auburn,Village,Ward 2,2,Patrick Crooks,Conservative,2006,2
Barron,New Auburn,Village,Ward 2,0,Scattering,Scattering,2006,2
Barron,Prairie Farm,Village,Ward 1,31,Patrick Crooks,Conservative,2006,32
Barron,Prairie Farm,Village,Ward 1,1,Scattering,Scattering,2006,32
Barron,Turtle Lake,Village,Ward 1,81,Patrick Crooks,Conservative,2006,81
Barron,Turtle Lake,Village,Ward 1,0,Scattering,Scattering,2006,81
Barron,Barron,City,Wards 1 - 7,128,Patrick Crooks,Conservative,2006,128
Barron,Barron,City,Wards 1 - 7,0,Scattering,Scattering,2006,128
Barron,Chetek,City,Wards 1 - 4,332,Patrick Crooks,Conservative,2006,332
Barron,Chetek,City,Wards 1 - 4,0,Scattering,Scattering,2006,332
Barron,Cumberland,City,Wards 1 - 5,571,Patrick Crooks,Conservative,2006,571
Barron,Cumberland,City,Wards 1 - 5,0,Scattering,Scattering,2006,571
Barron,Rice Lake,City,Wards 1 - 4,120,Patrick Crooks,Conservative,2006,120
Barron,Rice Lake,City,Wards 1 - 4,0,Scattering,Scattering,2006,120
Barron,Rice Lake,City,Wards 5 - 8,277,Patrick Crooks,Conservative,2006,280
Barron,Rice Lake,City,Wards 5 - 8,3,Scattering,Scattering,2006,280
Barron,Rice Lake,City,Wards 9 - 13,223,Patrick Crooks,Conservative,2006,223
Barron,Rice Lake,City,Wards 9 - 13,0,Scattering,Scattering,2006,223
Barron,Rice Lake,City,Wards 14 - 17,190,Patrick Crooks,Conservative,2006,191
Barron,Rice Lake,City,Wards 14 - 17,1,Scattering,Scattering,2006,191
Bayfield,Barksdale,Town,Ward 1,64,Patrick Crooks,Conservative,2006,64
Bayfield,Barksdale,Town,Ward 1,0,Scattering,Scattering,2006,64
Bayfield,Barnes,Town,Ward 1,114,Patrick Crooks,Conservative,2006,114
Bayfield,Barnes,Town,Ward 1,0,Scattering,Scattering,2006,114
Bayfield,Bayfield,Town,Ward 1,159,Patrick Crooks,Conservative,2006,160
Bayfield,Bayfield,Town,Ward 1,1,Scattering,Scattering,2006,160
Bayfield,Bayview,Town,Ward 1,101,Patrick Crooks,Conservative,2006,101
Bayfield,Bayview,Town,Ward 1,0,Scattering,Scattering,2006,101
Bayfield,Bell,Town,Ward 1,28,Patrick Crooks,Conservative,2006,28
Bayfield,Bell,Town,Ward 1,0,Scattering,Scattering,2006,28
Bayfield,Cable,Town,Ward 1,39,Patrick Crooks,Conservative,2006,39
Bayfield,Cable,Town,Ward 1,0,Scattering,Scattering,2006,39
Bayfield,Clover,Town,Ward 1,32,Patrick Crooks,Conservative,2006,32
Bayfield,Clover,Town,Ward 1,0,Scattering,Scattering,2006,32
Bayfield,Delta,Town,Ward 1,19,Patrick Crooks,Conservative,2006,19
Bayfield,Delta,Town,Ward 1,0,Scattering,Scattering,2006,19
Bayfield,Drummond,Town,Ward 1,22,Patrick Crooks,Conservative,2006,22
Bayfield,Drummond,Town,Ward 1,0,Scattering,Scattering,2006,22
Bayfield,Eileen,Town,Wards 1 & 2,53,Patrick Crooks,Conservative,2006,54
Bayfield,Eileen,Town,Wards 1 & 2,1,Scattering,Scattering,2006,54
Bayfield,Grand View,Town,Ward 1,21,Patrick Crooks,Conservative,2006,21
Bayfield,Grand View,Town,Ward 1,0,Scattering,Scattering,2006,21
Bayfield,Hughes,Town,Ward 1,26,Patrick Crooks,Conservative,2006,26
Bayfield,Hughes,Town,Ward 1,0,Scattering,Scattering,2006,26
Bayfield,Iron River,Town,Wards 1 & 2,37,Patrick Crooks,Conservative,2006,37
Bayfield,Iron River,Town,Wards 1 & 2,0,Scattering,Scattering,2006,37
Bayfield,Kelly,Town,Ward 1,35,Patrick Crooks,Conservative,2006,35
Bayfield,Kelly,Town,Ward 1,0,Scattering,Scattering,2006,35
Bayfield,Keystone,Town,Ward 1,17,Patrick Crooks,Conservative,2006,17
Bayfield,Keystone,Town,Ward 1,0,Scattering,Scattering,2006,17
Bayfield,Lincoln,Town,Ward 1,16,Patrick Crooks,Conservative,2006,16
Bayfield,Lincoln,Town,Ward 1,0,Scattering,Scattering,2006,16
Bayfield,Mason,Town,Ward 1,18,Patrick Crooks,Conservative,2006,18
Bayfield,Mason,Town,Ward 1,0,Scattering,Scattering,2006,18
Bayfield,Namakagon,Town,Ward 1,13,Patrick Crooks,Conservative,2006,13
Bayfield,Namakagon,Town,Ward 1,0,Scattering,Scattering,2006,13
Bayfield,Orienta,Town,Ward 1,16,Patrick Crooks,Conservative,2006,16
Bayfield,Orienta,Town,Ward 1,0,Scattering,Scattering,2006,16
Bayfield,Oulu,Town,Ward 1,24,Patrick Crooks,Conservative,2006,24
Bayfield,Oulu,Town,Ward 1,0,Scattering,Scattering,2006,24
Bayfield,Pilsen,Town,Ward 1,25,Patrick Crooks,Conservative,2006,25
Bayfield,Pilsen,Town,Ward 1,0,Scattering,Scattering,2006,25
Bayfield,Port Wing,Town,Ward 1,61,Patrick Crooks,Conservative,2006,61
Bayfield,Port Wing,Town,Ward 1,0,Scattering,Scattering,2006,61
Bayfield,Russell,Town,Wards 1 & 2,72,Patrick Crooks,Conservative,2006,72
Bayfield,Russell,Town,Wards 1 & 2,0,Scattering,Scattering,2006,72
Bayfield,Tripp,Town,Ward 1,12,Patrick Crooks,Conservative,2006,12
Bayfield,Tripp,Town,Ward 1,0,Scattering,Scattering,2006,12
Bayfield,Washburn,Town,Ward 1,70,Patrick Crooks,Conservative,2006,70
Bayfield,Washburn,Town,Ward 1,0,Scattering,Scattering,2006,70
Bayfield,Mason,Village,Ward 1,5,Patrick Crooks,Conservative,2006,5
Bayfield,Mason,Village,Ward 1,0,Scattering,Scattering,2006,5
Bayfield,Ashland,City,Ward 12,0,Patrick Crooks,Conservative,2006,0
Bayfield,Ashland,City,Ward 12,0,Scattering,Scattering,2006,0
Bayfield,Bayfield,City,Wards 1 - 4,191,Patrick Crooks,Conservative,2006,191
Bayfield,Bayfield,City,Wards 1 - 4,0,Scattering,Scattering,2006,191
Bayfield,Washburn,City,Ward 1,149,Patrick Crooks,Conservative,2006,149
Bayfield,Washburn,City,Ward 1,0,Scattering,Scattering,2006,149
Bayfield,Washburn,City,Ward 2,21,Patrick Crooks,Conservative,2006,21
Bayfield,Washburn,City,Ward 2,0,Scattering,Scattering,2006,21
Bayfield,Washburn,City,Ward 3,30,Patrick Crooks,Conservative,2006,30
Bayfield,Washburn,City,Ward 3,0,Scattering,Scattering,2006,30
Bayfield,Washburn,City,Ward 4,96,Patrick Crooks,Conservative,2006,96
Bayfield,Washburn,City,Ward 4,0,Scattering,Scattering,2006,96
Brown,Eaton,Town,Wards 1 & 2,92,Patrick Crooks,Conservative,2006,92
Brown,Eaton,Town,Wards 1 & 2,0,Scattering,Scattering,2006,92
Brown,Glenmore,Town,Ward 1,73,Patrick Crooks,Conservative,2006,74
Brown,Glenmore,Town,Ward 1,1,Scattering,Scattering,2006,74
Brown,Glenmore,Town,Ward 2,37,Patrick Crooks,Conservative,2006,37
Brown,Glenmore,Town,Ward 2,0,Scattering,Scattering,2006,37
Brown,Green Bay,Town,Wards 1 & 2,113,Patrick Crooks,Conservative,2006,113
Brown,Green Bay,Town,Wards 1 & 2,0,Scattering,Scattering,2006,113
Brown,Holland,Town,Wards 1 & 2,207,Patrick Crooks,Conservative,2006,209
Brown,Holland,Town,Wards 1 & 2,2,Scattering,Scattering,2006,209
Brown,Humboldt,Town,Wards 1 & 2,74,Patrick Crooks,Conservative,2006,74
Brown,Humboldt,Town,Wards 1 & 2,0,Scattering,Scattering,2006,74
Brown,Lawrence,Town,Wards 1 & 2,154,Patrick Crooks,Conservative,2006,154
Brown,Lawrence,Town,Wards 1 & 2,0,Scattering,Scattering,2006,154
Brown,Lawrence,Town,Ward 3,135,Patrick Crooks,Conservative,2006,135
Brown,Lawrence,Town,Ward 3,0,Scattering,Scattering,2006,135
Brown,Ledgeview,Town,Wards 1 - 4,221,Patrick Crooks,Conservative,2006,223
Brown,Ledgeview,Town,Wards 1 - 4,2,Scattering,Scattering,2006,223
Brown,Morrison,Town,Wards 1 & 2,202,Patrick Crooks,Conservative,2006,203
Brown,Morrison,Town,Wards 1 & 2,1,Scattering,Scattering,2006,203
Brown,New Denmark,Town,Wards 1 & 2,132,Patrick Crooks,Conservative,2006,133
Brown,New Denmark,Town,Wards 1 & 2,1,Scattering,Scattering,2006,133
Brown,New Denmark,Town,Ward 3,17,Patrick Crooks,Conservative,2006,17
Brown,New Denmark,Town,Ward 3,0,Scattering,Scattering,2006,17
Brown,Pittsfield,Town,Wards 1 - 3,217,Patrick Crooks,Conservative,2006,217
Brown,Pittsfield,Town,Wards 1 - 3,0,Scattering,Scattering,2006,217
Brown,Pittsfield,Town,Ward 4,11,Patrick Crooks,Conservative,2006,11
Brown,Pittsfield,Town,Ward 4,0,Scattering,Scattering,2006,11
Brown,Rockland,Town,Wards 1 & 2,161,Patrick Crooks,Conservative,2006,162
Brown,Rockland,Town,Wards 1 & 2,1,Scattering,Scattering,2006,162
Brown,Scott,Town,Wards 1 - 4,474,Patrick Crooks,Conservative,2006,477
Brown,Scott,Town,Wards 1 - 4,3,Scattering,Scattering,2006,477
Brown,Scott,Town,Ward 5,15,Patrick Crooks,Conservative,2006,16
Brown,Scott,Town,Ward 5,1,Scattering,Scattering,2006,16
Brown,Wrightstown,Town,Wards 1 - 3,327,Patrick Crooks,Conservative,2006,331
Brown,Wrightstown,Town,Wards 1 - 3,4,Scattering,Scattering,2006,331
Brown,Allouez,Village,Wards 1 & 2,547,Patrick Crooks,Conservative,2006,554
Brown,Allouez,Village,Wards 1 & 2,7,Scattering,Scattering,2006,554
Brown,Allouez,Village,Wards 3 & 4,767,Patrick Crooks,Conservative,2006,773
Brown,Allouez,Village,Wards 3 & 4,6,Scattering,Scattering,2006,773
Brown,Allouez,Village,Wards 5 & 6,798,Patrick Crooks,Conservative,2006,807
Brown,Allouez,Village,Wards 5 & 6,9,Scattering,Scattering,2006,807
Brown,Allouez,Village,Wards 7 - 9,512,Patrick Crooks,Conservative,2006,516
Brown,Allouez,Village,Wards 7 - 9,4,Scattering,Scattering,2006,516
Brown,Ashwaubenon,Village,Wards 1 & 2,280,Patrick Crooks,Conservative,2006,283
Brown,Ashwaubenon,Village,Wards 1 & 2,3,Scattering,Scattering,2006,283
Brown,Ashwaubenon,Village,Wards 3 & 4,360,Patrick Crooks,Conservative,2006,365
Brown,Ashwaubenon,Village,Wards 3 & 4,5,Scattering,Scattering,2006,365
Brown,Ashwaubenon,Village,Wards 5 & 6,320,Patrick Crooks,Conservative,2006,323
Brown,Ashwaubenon,Village,Wards 5 & 6,3,Scattering,Scattering,2006,323
Brown,Ashwaubenon,Village,Wards 7 & 8,396,Patrick Crooks,Conservative,2006,398
Brown,Ashwaubenon,Village,Wards 7 & 8,2,Scattering,Scattering,2006,398
Brown,Ashwaubenon,Village,Wards 9 & 10,492,Patrick Crooks,Conservative,2006,493
Brown,Ashwaubenon,Village,Wards 9 & 10,1,Scattering,Scattering,2006,493
Brown,Ashwaubenon,Village,Wards 11 & 12,373,Patrick Crooks,Conservative,2006,376
Brown,Ashwaubenon,Village,Wards 11 & 12,3,Scattering,Scattering,2006,376
Brown,Bellevue,Village,"Wards 1, 4 - 6",433,Patrick Crooks,Conservative,2006,434
Brown,Bellevue,Village,"Wards 1, 4 - 6",1,Scattering,Scattering,2006,434
Brown,Bellevue,Village,Wards 2 & 3,161,Patrick Crooks,Conservative,2006,163
Brown,Bellevue,Village,Wards 2 & 3,2,Scattering,Scattering,2006,163
Brown,Bellevue,Village,Wards 7 - 9,648,Patrick Crooks,Conservative,2006,649
Brown,Bellevue,Village,Wards 7 - 9,1,Scattering,Scattering,2006,649
Brown,Bellevue,Village,Ward 10,92,Patrick Crooks,Conservative,2006,93
Brown,Bellevue,Village,Ward 10,1,Scattering,Scattering,2006,93
Brown,Denmark,Village,Wards 1 - 3,322,Patrick Crooks,Conservative,2006,323
Brown,Denmark,Village,Wards 1 - 3,1,Scattering,Scattering,2006,323
Brown,Hobart,Village,Wards 1 - 6,969,Patrick Crooks,Conservative,2006,969
Brown,Hobart,Village,Wards 1 - 6,0,Scattering,Scattering,2006,969
Brown,Hobart,Village,Ward 7,59,Patrick Crooks,Conservative,2006,59
Brown,Hobart,Village,Ward 7,0,Scattering,Scattering,2006,59
Brown,Howard,Village,Wards 1 - 6 & 8,448,Patrick Crooks,Conservative,2006,452
Brown,Howard,Village,Wards 1 - 6 & 8,4,Scattering,Scattering,2006,452
Brown,Howard,Village,Ward 7,213,Patrick Crooks,Conservative,2006,216
Brown,Howard,Village,Ward 7,3,Scattering,Scattering,2006,216
Brown,Howard,Village,"Wards 9, 14 - 16",543,Patrick Crooks,Conservative,2006,545
Brown,Howard,Village,"Wards 9, 14 - 16",2,Scattering,Scattering,2006,545
Brown,Howard,Village,Wards 10 - 13,409,Patrick Crooks,Conservative,2006,411
Brown,Howard,Village,Wards 10 - 13,2,Scattering,Scattering,2006,411
Brown,Pulaski,Village,Wards 1 - 3 & 6,368,Patrick Crooks,Conservative,2006,370
Brown,Pulaski,Village,Wards 1 - 3 & 6,2,Scattering,Scattering,2006,370
Brown,Suamico,Village,"Wards 1 - 3, 7 & 10",499,Patrick Crooks,Conservative,2006,500
Brown,Suamico,Village,"Wards 1 - 3, 7 & 10",1,Scattering,Scattering,2006,500
Brown,Suamico,Village,"Wards 4 - 6, 8 & 9",579,Patrick Crooks,Conservative,2006,580
Brown,Suamico,Village,"Wards 4 - 6, 8 & 9",1,Scattering,Scattering,2006,580
Brown,Wrightstown,Village,Wards 1 & 2,349,Patrick Crooks,Conservative,2006,350
Brown,Wrightstown,Village,Wards 1 & 2,1,Scattering,Scattering,2006,350
Brown,De Pere,City,Wards 1 - 3,508,Patrick Crooks,Conservative,2006,509
Brown,De Pere,City,Wards 1 - 3,1,Scattering,Scattering,2006,509
Brown,De Pere,City,Ward 4,51,Patrick Crooks,Conservative,2006,52
Brown,De Pere,City,Ward 4,1,Scattering,Scattering,2006,52
Brown,De Pere,City,Wards 5 - 7,264,Patrick Crooks,Conservative,2006,267
Brown,De Pere,City,Wards 5 - 7,3,Scattering,Scattering,2006,267
Brown,De Pere,City,Wards 8 & 9,281,Patrick Crooks,Conservative,2006,282
Brown,De Pere,City,Wards 8 & 9,1,Scattering,Scattering,2006,282
Brown,De Pere,City,Ward 10,92,Patrick Crooks,Conservative,2006,92
Brown,De Pere,City,Ward 10,0,Scattering,Scattering,2006,92
Brown,De Pere,City,Wards 11 & 12,320,Patrick Crooks,Conservative,2006,322
Brown,De Pere,City,Wards 11 & 12,2,Scattering,Scattering,2006,322
Brown,De Pere,City,Wards 13 & 14,282,Patrick Crooks,Conservative,2006,283
Brown,De Pere,City,Wards 13 & 14,1,Scattering,Scattering,2006,283
Brown,De Pere,City,Ward 15,16,Patrick Crooks,Conservative,2006,16
Brown,De Pere,City,Ward 15,0,Scattering,Scattering,2006,16
Brown,Green Bay,City,Ward 1,370,Patrick Crooks,Conservative,2006,371
Brown,Green Bay,City,Ward 1,1,Scattering,Scattering,2006,371
Brown,Green Bay,City,Ward 2,19,Patrick Crooks,Conservative,2006,19
