county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Chippewa,Auburn,Town,Ward 1,0,Scattering,Scattering,2008,87
Chippewa,Birch Creek,Town,Ward 1,64,Mike Gableman,Conservative,2008,101
Chippewa,Birch Creek,Town,Ward 1,37,Louis Butler,Liberal,2008,101
Chippewa,Birch Creek,Town,Ward 1,0,Scattering,Scattering,2008,101
Chippewa,Bloomer,Town,Ward 1,72,Mike Gableman,Conservative,2008,111
Chippewa,Bloomer,Town,Ward 1,39,Louis Butler,Liberal,2008,111
Chippewa,Bloomer,Town,Ward 1,0,Scattering,Scattering,2008,111
Chippewa,Cleveland,Town,Ward 1,44,Mike Gableman,Conservative,2008,84
Chippewa,Cleveland,Town,Ward 1,40,Louis Butler,Liberal,2008,84
Chippewa,Cleveland,Town,Ward 1,0,Scattering,Scattering,2008,84
Chippewa,Colburn,Town,Ward 1,87,Mike Gableman,Conservative,2008,130
Chippewa,Colburn,Town,Ward 1,43,Louis Butler,Liberal,2008,130
Chippewa,Colburn,Town,Ward 1,0,Scattering,Scattering,2008,130
Chippewa,Cooks Valley,Town,Ward 1,32,Mike Gableman,Conservative,2008,54
Chippewa,Cooks Valley,Town,Ward 1,22,Louis Butler,Liberal,2008,54
Chippewa,Cooks Valley,Town,Ward 1,0,Scattering,Scattering,2008,54
Chippewa,Delmar,Town,Ward 1,109,Mike Gableman,Conservative,2008,166
Chippewa,Delmar,Town,Ward 1,57,Louis Butler,Liberal,2008,166
Chippewa,Delmar,Town,Ward 1,0,Scattering,Scattering,2008,166
Chippewa,Eagle Point,Town,Wards 1 - 4,241,Mike Gableman,Conservative,2008,473
Chippewa,Eagle Point,Town,Wards 1 - 4,229,Louis Butler,Liberal,2008,473
Chippewa,Eagle Point,Town,Wards 1 - 4,3,Scattering,Scattering,2008,473
Chippewa,Edson,Town,Ward 1,54,Mike Gableman,Conservative,2008,121
Chippewa,Edson,Town,Ward 1,67,Louis Butler,Liberal,2008,121
Chippewa,Edson,Town,Ward 1,0,Scattering,Scattering,2008,121
Chippewa,Estella,Town,Ward 1,55,Mike Gableman,Conservative,2008,76
Chippewa,Estella,Town,Ward 1,21,Louis Butler,Liberal,2008,76
Chippewa,Estella,Town,Ward 1,0,Scattering,Scattering,2008,76
Chippewa,Goetz,Town,Wards 1 & 2,39,Mike Gableman,Conservative,2008,92
Chippewa,Goetz,Town,Wards 1 & 2,52,Louis Butler,Liberal,2008,92
Chippewa,Goetz,Town,Wards 1 & 2,1,Scattering,Scattering,2008,92
Chippewa,Hallie,Town,Wards 1 & 2,12,Mike Gableman,Conservative,2008,40
Chippewa,Hallie,Town,Wards 1 & 2,28,Louis Butler,Liberal,2008,40
Chippewa,Hallie,Town,Wards 1 & 2,0,Scattering,Scattering,2008,40
Chippewa,Howard,Town,Ward 1,54,Mike Gableman,Conservative,2008,78
Chippewa,Howard,Town,Ward 1,24,Louis Butler,Liberal,2008,78
Chippewa,Howard,Town,Ward 1,0,Scattering,Scattering,2008,78
Chippewa,Lafayette,Town,Wards 1 - 7,375,Mike Gableman,Conservative,2008,829
Chippewa,Lafayette,Town,Wards 1 - 7,453,Louis Butler,Liberal,2008,829
Chippewa,Lafayette,Town,Wards 1 - 7,1,Scattering,Scattering,2008,829
Chippewa,Lake Holcombe,Town,Wards 1 & 2,121,Mike Gableman,Conservative,2008,192
Chippewa,Lake Holcombe,Town,Wards 1 & 2,71,Louis Butler,Liberal,2008,192
Chippewa,Lake Holcombe,Town,Wards 1 & 2,0,Scattering,Scattering,2008,192
Chippewa,Ruby,Town,Ward 1,28,Mike Gableman,Conservative,2008,47
Chippewa,Ruby,Town,Ward 1,19,Louis Butler,Liberal,2008,47
Chippewa,Ruby,Town,Ward 1,0,Scattering,Scattering,2008,47
Chippewa,Sampson,Town,Ward 1,80,Mike Gableman,Conservative,2008,142
Chippewa,Sampson,Town,Ward 1,62,Louis Butler,Liberal,2008,142
Chippewa,Sampson,Town,Ward 1,0,Scattering,Scattering,2008,142
Chippewa,Sigel,Town,Wards 1 & 2,48,Mike Gableman,Conservative,2008,85
Chippewa,Sigel,Town,Wards 1 & 2,36,Louis Butler,Liberal,2008,85
Chippewa,Sigel,Town,Wards 1 & 2,1,Scattering,Scattering,2008,85
Chippewa,Tilden,Town,Wards 1 - 3,108,Mike Gableman,Conservative,2008,189
Chippewa,Tilden,Town,Wards 1 - 3,81,Louis Butler,Liberal,2008,189
Chippewa,Tilden,Town,Wards 1 - 3,0,Scattering,Scattering,2008,189
Chippewa,Wheaton,Town,Wards 1 - 3,185,Mike Gableman,Conservative,2008,333
Chippewa,Wheaton,Town,Wards 1 - 3,148,Louis Butler,Liberal,2008,333
Chippewa,Wheaton,Town,Wards 1 - 3,0,Scattering,Scattering,2008,333
Chippewa,Woodmohr,Town,Wards 1 - 3,72,Mike Gableman,Conservative,2008,114
Chippewa,Woodmohr,Town,Wards 1 - 3,42,Louis Butler,Liberal,2008,114
Chippewa,Woodmohr,Town,Wards 1 - 3,0,Scattering,Scattering,2008,114
Chippewa,Boyd,Village,Ward 1,74,Mike Gableman,Conservative,2008,133
Chippewa,Boyd,Village,Ward 1,59,Louis Butler,Liberal,2008,133
Chippewa,Boyd,Village,Ward 1,0,Scattering,Scattering,2008,133
Chippewa,Cadott,Village,Wards 1 & 2,96,Mike Gableman,Conservative,2008,204
Chippewa,Cadott,Village,Wards 1 & 2,108,Louis Butler,Liberal,2008,204
Chippewa,Cadott,Village,Wards 1 & 2,0,Scattering,Scattering,2008,204
Chippewa,Lake Hallie,Village,Wards 1 - 5,309,Mike Gableman,Conservative,2008,587
Chippewa,Lake Hallie,Village,Wards 1 - 5,275,Louis Butler,Liberal,2008,587
Chippewa,Lake Hallie,Village,Wards 1 - 5,3,Scattering,Scattering,2008,587
Chippewa,New Auburn,Village,Ward 1,46,Mike Gableman,Conservative,2008,88
Chippewa,New Auburn,Village,Ward 1,42,Louis Butler,Liberal,2008,88
Chippewa,New Auburn,Village,Ward 1,0,Scattering,Scattering,2008,88
Chippewa,Bloomer,City,Ward 1,123,Mike Gableman,Conservative,2008,206
Chippewa,Bloomer,City,Ward 1,83,Louis Butler,Liberal,2008,206
Chippewa,Bloomer,City,Ward 1,0,Scattering,Scattering,2008,206
Chippewa,Bloomer,City,Ward 2,77,Mike Gableman,Conservative,2008,153
Chippewa,Bloomer,City,Ward 2,76,Louis Butler,Liberal,2008,153
Chippewa,Bloomer,City,Ward 2,0,Scattering,Scattering,2008,153
Chippewa,Bloomer,City,Ward 3,103,Mike Gableman,Conservative,2008,176
Chippewa,Bloomer,City,Ward 3,72,Louis Butler,Liberal,2008,176
Chippewa,Bloomer,City,Ward 3,1,Scattering,Scattering,2008,176
Chippewa,Bloomer,City,Ward 4,95,Mike Gableman,Conservative,2008,154
Chippewa,Bloomer,City,Ward 4,59,Louis Butler,Liberal,2008,154
Chippewa,Bloomer,City,Ward 4,0,Scattering,Scattering,2008,154
Chippewa,Chippewa Falls,City,Ward 1,98,Mike Gableman,Conservative,2008,197
Chippewa,Chippewa Falls,City,Ward 1,99,Louis Butler,Liberal,2008,197
Chippewa,Chippewa Falls,City,Ward 1,0,Scattering,Scattering,2008,197
Chippewa,Chippewa Falls,City,Ward 2,130,Mike Gableman,Conservative,2008,267
Chippewa,Chippewa Falls,City,Ward 2,137,Louis Butler,Liberal,2008,267
Chippewa,Chippewa Falls,City,Ward 2,0,Scattering,Scattering,2008,267
Chippewa,Chippewa Falls,City,Ward 3,171,Mike Gableman,Conservative,2008,374
Chippewa,Chippewa Falls,City,Ward 3,200,Louis Butler,Liberal,2008,374
Chippewa,Chippewa Falls,City,Ward 3,3,Scattering,Scattering,2008,374
Chippewa,Chippewa Falls,City,Ward 4,124,Mike Gableman,Conservative,2008,273
Chippewa,Chippewa Falls,City,Ward 4,149,Louis Butler,Liberal,2008,273
Chippewa,Chippewa Falls,City,Ward 4,0,Scattering,Scattering,2008,273
Chippewa,Chippewa Falls,City,Ward 5,61,Mike Gableman,Conservative,2008,133
Chippewa,Chippewa Falls,City,Ward 5,72,Louis Butler,Liberal,2008,133
Chippewa,Chippewa Falls,City,Ward 5,0,Scattering,Scattering,2008,133
Chippewa,Chippewa Falls,City,Ward 6,98,Mike Gableman,Conservative,2008,227
Chippewa,Chippewa Falls,City,Ward 6,128,Louis Butler,Liberal,2008,227
Chippewa,Chippewa Falls,City,Ward 6,1,Scattering,Scattering,2008,227
Chippewa,Chippewa Falls,City,Ward 7,127,Mike Gableman,Conservative,2008,251
Chippewa,Chippewa Falls,City,Ward 7,124,Louis Butler,Liberal,2008,251
Chippewa,Chippewa Falls,City,Ward 7,0,Scattering,Scattering,2008,251
Chippewa,Cornell,City,Wards 1 - 4,130,Mike Gableman,Conservative,2008,249
Chippewa,Cornell,City,Wards 1 - 4,119,Louis Butler,Liberal,2008,249
Chippewa,Cornell,City,Wards 1 - 4,0,Scattering,Scattering,2008,249
Chippewa,Eau Claire,City,Wards 16 & 40,83,Mike Gableman,Conservative,2008,178
Chippewa,Eau Claire,City,Wards 16 & 40,94,Louis Butler,Liberal,2008,178
Chippewa,Eau Claire,City,Wards 16 & 40,1,Scattering,Scattering,2008,178
Chippewa,Stanley,City,Ward 1,73,Mike Gableman,Conservative,2008,125
Chippewa,Stanley,City,Ward 1,52,Louis Butler,Liberal,2008,125
Chippewa,Stanley,City,Ward 1,0,Scattering,Scattering,2008,125
Chippewa,Stanley,City,Ward 2,32,Mike Gableman,Conservative,2008,62
Chippewa,Stanley,City,Ward 2,30,Louis Butler,Liberal,2008,62
Chippewa,Stanley,City,Ward 2,0,Scattering,Scattering,2008,62
Chippewa,Stanley,City,Ward 3,41,Mike Gableman,Conservative,2008,85
Chippewa,Stanley,City,Ward 3,44,Louis Butler,Liberal,2008,85
Chippewa,Stanley,City,Ward 3,0,Scattering,Scattering,2008,85
Chippewa,Stanley,City,Ward 4,30,Mike Gableman,Conservative,2008,45
Chippewa,Stanley,City,Ward 4,15,Louis Butler,Liberal,2008,45
Chippewa,Stanley,City,Ward 4,0,Scattering,Scattering,2008,45
Clark,Beaver,Town,Ward 1,7,Mike Gableman,Conservative,2008,13
Clark,Beaver,Town,Ward 1,6,Louis Butler,Liberal,2008,13
Clark,Beaver,Town,Ward 1,0,Scattering,Scattering,2008,13
Clark,Beaver,Town,Ward 2,58,Mike Gableman,Conservative,2008,86
Clark,Beaver,Town,Ward 2,28,Louis Butler,Liberal,2008,86
Clark,Beaver,Town,Ward 2,0,Scattering,Scattering,2008,86
Clark,Butler,Town,Ward 1,9,Mike Gableman,Conservative,2008,15
Clark,Butler,Town,Ward 1,6,Louis Butler,Liberal,2008,15
Clark,Butler,Town,Ward 1,0,Scattering,Scattering,2008,15
Clark,Colby,Town,Ward 1,41,Mike Gableman,Conservative,2008,66
Clark,Colby,Town,Ward 1,25,Louis Butler,Liberal,2008,66
Clark,Colby,Town,Ward 1,0,Scattering,Scattering,2008,66
Clark,Dewhurst,Town,Ward 1,47,Mike Gableman,Conservative,2008,79
Clark,Dewhurst,Town,Ward 1,32,Louis Butler,Liberal,2008,79
Clark,Dewhurst,Town,Ward 1,0,Scattering,Scattering,2008,79
Clark,Eaton,Town,Ward 1,38,Mike Gableman,Conservative,2008,65
Clark,Eaton,Town,Ward 1,27,Louis Butler,Liberal,2008,65
Clark,Eaton,Town,Ward 1,0,Scattering,Scattering,2008,65
Clark,Eaton,Town,Ward 2,3,Mike Gableman,Conservative,2008,4
Clark,Eaton,Town,Ward 2,1,Louis Butler,Liberal,2008,4
Clark,Eaton,Town,Ward 2,0,Scattering,Scattering,2008,4
Clark,Foster,Town,Ward 1,17,Mike Gableman,Conservative,2008,30
Clark,Foster,Town,Ward 1,13,Louis Butler,Liberal,2008,30
Clark,Foster,Town,Ward 1,0,Scattering,Scattering,2008,30
Clark,Fremont,Town,Ward 1,83,Mike Gableman,Conservative,2008,114
Clark,Fremont,Town,Ward 1,31,Louis Butler,Liberal,2008,114
Clark,Fremont,Town,Ward 1,0,Scattering,Scattering,2008,114
Clark,Fremont,Town,Ward 2,21,Mike Gableman,Conservative,2008,28
Clark,Fremont,Town,Ward 2,7,Louis Butler,Liberal,2008,28
Clark,Fremont,Town,Ward 2,0,Scattering,Scattering,2008,28
Clark,Grant,Town,Ward 1,51,Mike Gableman,Conservative,2008,70
Clark,Grant,Town,Ward 1,19,Louis Butler,Liberal,2008,70
Clark,Grant,Town,Ward 1,0,Scattering,Scattering,2008,70
Clark,Grant,Town,Ward 2,11,Mike Gableman,Conservative,2008,25
Clark,Grant,Town,Ward 2,14,Louis Butler,Liberal,2008,25
Clark,Grant,Town,Ward 2,0,Scattering,Scattering,2008,25
Clark,Green Grove,Town,Ward 1,76,Mike Gableman,Conservative,2008,117
Clark,Green Grove,Town,Ward 1,41,Louis Butler,Liberal,2008,117
Clark,Green Grove,Town,Ward 1,0,Scattering,Scattering,2008,117
Clark,Hendren,Town,Ward 1,48,Mike Gableman,Conservative,2008,72
Clark,Hendren,Town,Ward 1,24,Louis Butler,Liberal,2008,72
Clark,Hendren,Town,Ward 1,0,Scattering,Scattering,2008,72
Clark,Hewett,Town,Ward 1,17,Mike Gableman,Conservative,2008,30
Clark,Hewett,Town,Ward 1,13,Louis Butler,Liberal,2008,30
Clark,Hewett,Town,Ward 1,0,Scattering,Scattering,2008,30
Clark,Hewett,Town,Ward 2,9,Mike Gableman,Conservative,2008,13
Clark,Hewett,Town,Ward 2,4,Louis Butler,Liberal,2008,13
Clark,Hewett,Town,Ward 2,0,Scattering,Scattering,2008,13
Clark,Hixon,Town,Ward 1,31,Mike Gableman,Conservative,2008,56
Clark,Hixon,Town,Ward 1,24,Louis Butler,Liberal,2008,56
Clark,Hixon,Town,Ward 1,1,Scattering,Scattering,2008,56
Clark,Hixon,Town,Ward 2,2,Mike Gableman,Conservative,2008,6
Clark,Hixon,Town,Ward 2,4,Louis Butler,Liberal,2008,6
Clark,Hixon,Town,Ward 2,0,Scattering,Scattering,2008,6
Clark,Hoard,Town,Ward 1,36,Mike Gableman,Conservative,2008,43
Clark,Hoard,Town,Ward 1,7,Louis Butler,Liberal,2008,43
Clark,Hoard,Town,Ward 1,0,Scattering,Scattering,2008,43
Clark,Hoard,Town,Ward 2,30,Mike Gableman,Conservative,2008,46
Clark,Hoard,Town,Ward 2,16,Louis Butler,Liberal,2008,46
Clark,Hoard,Town,Ward 2,0,Scattering,Scattering,2008,46
Clark,Levis,Town,Ward 1,10,Mike Gableman,Conservative,2008,17
Clark,Levis,Town,Ward 1,7,Louis Butler,Liberal,2008,17
Clark,Levis,Town,Ward 1,0,Scattering,Scattering,2008,17
Clark,Levis,Town,Ward 2,22,Mike Gableman,Conservative,2008,26
Clark,Levis,Town,Ward 2,4,Louis Butler,Liberal,2008,26
Clark,Levis,Town,Ward 2,0,Scattering,Scattering,2008,26
Clark,Longwood,Town,Ward 1,15,Mike Gableman,Conservative,2008,30
Clark,Longwood,Town,Ward 1,15,Louis Butler,Liberal,2008,30
Clark,Longwood,Town,Ward 1,0,Scattering,Scattering,2008,30
Clark,Longwood,Town,Ward 2,39,Mike Gableman,Conservative,2008,54
Clark,Longwood,Town,Ward 2,15,Louis Butler,Liberal,2008,54
Clark,Longwood,Town,Ward 2,0,Scattering,Scattering,2008,54
Clark,Loyal,Town,Ward 1,31,Mike Gableman,Conservative,2008,52
Clark,Loyal,Town,Ward 1,21,Louis Butler,Liberal,2008,52
Clark,Loyal,Town,Ward 1,0,Scattering,Scattering,2008,52
Clark,Loyal,Town,Ward 2,32,Mike Gableman,Conservative,2008,44
Clark,Loyal,Town,Ward 2,12,Louis Butler,Liberal,2008,44
Clark,Loyal,Town,Ward 2,0,Scattering,Scattering,2008,44
Clark,Lynn,Town,Ward 1,38,Mike Gableman,Conservative,2008,51
Clark,Lynn,Town,Ward 1,13,Louis Butler,Liberal,2008,51
Clark,Lynn,Town,Ward 1,0,Scattering,Scattering,2008,51
Clark,Lynn,Town,Ward 2,16,Mike Gableman,Conservative,2008,33
Clark,Lynn,Town,Ward 2,17,Louis Butler,Liberal,2008,33
Clark,Lynn,Town,Ward 2,0,Scattering,Scattering,2008,33
Clark,Mayville,Town,Ward 1,22,Mike Gableman,Conservative,2008,32
Clark,Mayville,Town,Ward 1,10,Louis Butler,Liberal,2008,32
Clark,Mayville,Town,Ward 1,0,Scattering,Scattering,2008,32
Clark,Mayville,Town,Ward 2,27,Mike Gableman,Conservative,2008,39
Clark,Mayville,Town,Ward 2,12,Louis Butler,Liberal,2008,39
Clark,Mayville,Town,Ward 2,0,Scattering,Scattering,2008,39
Clark,Mead,Town,Ward 1,25,Mike Gableman,Conservative,2008,42
Clark,Mead,Town,Ward 1,17,Louis Butler,Liberal,2008,42
Clark,Mead,Town,Ward 1,0,Scattering,Scattering,2008,42
Clark,Mentor,Town,Ward 1,89,Mike Gableman,Conservative,2008,162
Clark,Mentor,Town,Ward 1,73,Louis Butler,Liberal,2008,162
Clark,Mentor,Town,Ward 1,0,Scattering,Scattering,2008,162
Clark,Pine Valley,Town,Ward 1,42,Mike Gableman,Conservative,2008,71
Clark,Pine Valley,Town,Ward 1,29,Louis Butler,Liberal,2008,71
Clark,Pine Valley,Town,Ward 1,0,Scattering,Scattering,2008,71
Clark,Pine Valley,Town,Ward 2,65,Mike Gableman,Conservative,2008,118
Clark,Pine Valley,Town,Ward 2,51,Louis Butler,Liberal,2008,118
Clark,Pine Valley,Town,Ward 2,2,Scattering,Scattering,2008,118
Clark,Reseburg,Town,Ward 1,42,Mike Gableman,Conservative,2008,58
Clark,Reseburg,Town,Ward 1,16,Louis Butler,Liberal,2008,58
Clark,Reseburg,Town,Ward 1,0,Scattering,Scattering,2008,58
Clark,Reseburg,Town,Ward 2,8,Mike Gableman,Conservative,2008,12
Clark,Reseburg,Town,Ward 2,4,Louis Butler,Liberal,2008,12
Clark,Reseburg,Town,Ward 2,0,Scattering,Scattering,2008,12
Clark,Seif,Town,Ward 1,12,Mike Gableman,Conservative,2008,25
Clark,Seif,Town,Ward 1,13,Louis Butler,Liberal,2008,25
Clark,Seif,Town,Ward 1,0,Scattering,Scattering,2008,25
Clark,Sherman,Town,Ward 1,52,Mike Gableman,Conservative,2008,71
Clark,Sherman,Town,Ward 1,19,Louis Butler,Liberal,2008,71
Clark,Sherman,Town,Ward 1,0,Scattering,Scattering,2008,71
Clark,Sherwood,Town,Ward 1,36,Mike Gableman,Conservative,2008,64
Clark,Sherwood,Town,Ward 1,28,Louis Butler,Liberal,2008,64
Clark,Sherwood,Town,Ward 1,0,Scattering,Scattering,2008,64
Clark,Thorp,Town,Ward 1,52,Mike Gableman,Conservative,2008,83
Clark,Thorp,Town,Ward 1,30,Louis Butler,Liberal,2008,83
Clark,Thorp,Town,Ward 1,1,Scattering,Scattering,2008,83
Clark,Unity,Town,Ward 1,84,Mike Gableman,Conservative,2008,134
Clark,Unity,Town,Ward 1,50,Louis Butler,Liberal,2008,134
Clark,Unity,Town,Ward 1,0,Scattering,Scattering,2008,134
Clark,Warner,Town,Ward 1,69,Mike Gableman,Conservative,2008,104
Clark,Warner,Town,Ward 1,35,Louis Butler,Liberal,2008,104
Clark,Warner,Town,Ward 1,0,Scattering,Scattering,2008,104
Clark,Warner,Town,Ward 2,8,Mike Gableman,Conservative,2008,10
Clark,Warner,Town,Ward 2,2,Louis Butler,Liberal,2008,10
Clark,Warner,Town,Ward 2,0,Scattering,Scattering,2008,10
Clark,Washburn,Town,Ward 1,15,Mike Gableman,Conservative,2008,18
Clark,Washburn,Town,Ward 1,3,Louis Butler,Liberal,2008,18
Clark,Washburn,Town,Ward 1,0,Scattering,Scattering,2008,18
Clark,Washburn,Town,Ward 2,29,Mike Gableman,Conservative,2008,46
Clark,Washburn,Town,Ward 2,17,Louis Butler,Liberal,2008,46
Clark,Washburn,Town,Ward 2,0,Scattering,Scattering,2008,46
Clark,Weston,Town,Ward 1,10,Mike Gableman,Conservative,2008,17
Clark,Weston,Town,Ward 1,7,Louis Butler,Liberal,2008,17
Clark,Weston,Town,Ward 1,0,Scattering,Scattering,2008,17
Clark,Weston,Town,Ward 2,34,Mike Gableman,Conservative,2008,62
Clark,Weston,Town,Ward 2,28,Louis Butler,Liberal,2008,62
Clark,Weston,Town,Ward 2,0,Scattering,Scattering,2008,62
Clark,Withee,Town,Ward 1,94,Mike Gableman,Conservative,2008,137
Clark,Withee,Town,Ward 1,42,Louis Butler,Liberal,2008,137
Clark,Withee,Town,Ward 1,1,Scattering,Scattering,2008,137
Clark,Worden,Town,Ward 1,66,Mike Gableman,Conservative,2008,99
Clark,Worden,Town,Ward 1,33,Louis Butler,Liberal,2008,99
Clark,Worden,Town,Ward 1,0,Scattering,Scattering,2008,99
Clark,York,Town,Ward 1,93,Mike Gableman,Conservative,2008,149
Clark,York,Town,Ward 1,56,Louis Butler,Liberal,2008,149
Clark,York,Town,Ward 1,0,Scattering,Scattering,2008,149
Clark,Curtiss,Village,Ward 1,13,Mike Gableman,Conservative,2008,17
Clark,Curtiss,Village,Ward 1,4,Louis Butler,Liberal,2008,17
Clark,Curtiss,Village,Ward 1,0,Scattering,Scattering,2008,17
Clark,Dorchester,Village,Ward 1,39,Mike Gableman,Conservative,2008,79
Clark,Dorchester,Village,Ward 1,40,Louis Butler,Liberal,2008,79
Clark,Dorchester,Village,Ward 1,0,Scattering,Scattering,2008,79
Clark,Granton,Village,Ward 1,28,Mike Gableman,Conservative,2008,54
Clark,Granton,Village,Ward 1,25,Louis Butler,Liberal,2008,54
Clark,Granton,Village,Ward 1,1,Scattering,Scattering,2008,54
Clark,Unity,Village,Ward 2,13,Mike Gableman,Conservative,2008,20
Clark,Unity,Village,Ward 2,7,Louis Butler,Liberal,2008,20
Clark,Unity,Village,Ward 2,0,Scattering,Scattering,2008,20
Clark,Withee,Village,Ward 1,39,Mike Gableman,Conservative,2008,73
Clark,Withee,Village,Ward 1,34,Louis Butler,Liberal,2008,73
Clark,Withee,Village,Ward 1,0,Scattering,Scattering,2008,73
Clark,Abbotsford,City,Ward 2,68,Mike Gableman,Conservative,2008,119
Clark,Abbotsford,City,Ward 2,49,Louis Butler,Liberal,2008,119
Clark,Abbotsford,City,Ward 2,2,Scattering,Scattering,2008,119
Clark,Abbotsford,City,Ward 3,49,Mike Gableman,Conservative,2008,74
Clark,Abbotsford,City,Ward 3,24,Louis Butler,Liberal,2008,74
Clark,Abbotsford,City,Ward 3,1,Scattering,Scattering,2008,74
Clark,Abbotsford,City,Ward 4,33,Mike Gableman,Conservative,2008,71
Clark,Abbotsford,City,Ward 4,38,Louis Butler,Liberal,2008,71
Clark,Abbotsford,City,Ward 4,0,Scattering,Scattering,2008,71
Clark,Colby,City,Ward 2,40,Mike Gableman,Conservative,2008,80
Clark,Colby,City,Ward 2,40,Louis Butler,Liberal,2008,80
Clark,Colby,City,Ward 2,0,Scattering,Scattering,2008,80
Clark,Colby,City,Ward 3,49,Mike Gableman,Conservative,2008,86
Clark,Colby,City,Ward 3,37,Louis Butler,Liberal,2008,86
Clark,Colby,City,Ward 3,0,Scattering,Scattering,2008,86
Clark,Colby,City,Ward 4,39,Mike Gableman,Conservative,2008,82
Clark,Colby,City,Ward 4,43,Louis Butler,Liberal,2008,82
Clark,Colby,City,Ward 4,0,Scattering,Scattering,2008,82
Clark,Greenwood,City,Ward 1,89,Mike Gableman,Conservative,2008,159
Clark,Greenwood,City,Ward 1,70,Louis Butler,Liberal,2008,159
Clark,Greenwood,City,Ward 1,0,Scattering,Scattering,2008,159
Clark,Greenwood,City,Ward 2,105,Mike Gableman,Conservative,2008,154
Clark,Greenwood,City,Ward 2,49,Louis Butler,Liberal,2008,154
Clark,Greenwood,City,Ward 2,0,Scattering,Scattering,2008,154
Clark,Loyal,City,Ward 1,59,Mike Gableman,Conservative,2008,96
Clark,Loyal,City,Ward 1,36,Louis Butler,Liberal,2008,96
Clark,Loyal,City,Ward 1,1,Scattering,Scattering,2008,96
Clark,Loyal,City,Ward 2,31,Mike Gableman,Conservative,2008,50
Clark,Loyal,City,Ward 2,19,Louis Butler,Liberal,2008,50
Clark,Loyal,City,Ward 2,0,Scattering,Scattering,2008,50
Clark,Loyal,City,Ward 3,24,Mike Gableman,Conservative,2008,33
Clark,Loyal,City,Ward 3,9,Louis Butler,Liberal,2008,33
Clark,Loyal,City,Ward 3,0,Scattering,Scattering,2008,33
Clark,Neillsville,City,Ward 1,51,Mike Gableman,Conservative,2008,97
Clark,Neillsville,City,Ward 1,46,Louis Butler,Liberal,2008,97
Clark,Neillsville,City,Ward 1,0,Scattering,Scattering,2008,97
Clark,Neillsville,City,Ward 2,43,Mike Gableman,Conservative,2008,91
Clark,Neillsville,City,Ward 2,48,Louis Butler,Liberal,2008,91
Clark,Neillsville,City,Ward 2,0,Scattering,Scattering,2008,91
Clark,Neillsville,City,Ward 3,46,Mike Gableman,Conservative,2008,111
Clark,Neillsville,City,Ward 3,63,Louis Butler,Liberal,2008,111
Clark,Neillsville,City,Ward 3,2,Scattering,Scattering,2008,111
Clark,Neillsville,City,Ward 4,39,Mike Gableman,Conservative,2008,84
Clark,Neillsville,City,Ward 4,45,Louis Butler,Liberal,2008,84
Clark,Neillsville,City,Ward 4,0,Scattering,Scattering,2008,84
Clark,Neillsville,City,Ward 5,50,Mike Gableman,Conservative,2008,84
Clark,Neillsville,City,Ward 5,33,Louis Butler,Liberal,2008,84
Clark,Neillsville,City,Ward 5,1,Scattering,Scattering,2008,84
Clark,Owen,City,Ward 1,25,Mike Gableman,Conservative,2008,68
Clark,Owen,City,Ward 1,43,Louis Butler,Liberal,2008,68
Clark,Owen,City,Ward 1,0,Scattering,Scattering,2008,68
Clark,Owen,City,Ward 2,17,Mike Gableman,Conservative,2008,39
Clark,Owen,City,Ward 2,22,Louis Butler,Liberal,2008,39
Clark,Owen,City,Ward 2,0,Scattering,Scattering,2008,39
Clark,Owen,City,Ward 3,22,Mike Gableman,Conservative,2008,45
Clark,Owen,City,Ward 3,23,Louis Butler,Liberal,2008,45
Clark,Owen,City,Ward 3,0,Scattering,Scattering,2008,45
Clark,Stanley,City,Ward 5,1,Mike Gableman,Conservative,2008,2
Clark,Stanley,City,Ward 5,1,Louis Butler,Liberal,2008,2
Clark,Stanley,City,Ward 5,0,Scattering,Scattering,2008,2
Clark,Thorp,City,Ward 1,23,Mike Gableman,Conservative,2008,45
Clark,Thorp,City,Ward 1,22,Louis Butler,Liberal,2008,45
Clark,Thorp,City,Ward 1,0,Scattering,Scattering,2008,45
Clark,Thorp,City,Ward 2,29,Mike Gableman,Conservative,2008,54
Clark,Thorp,City,Ward 2,24,Louis Butler,Liberal,2008,54
Clark,Thorp,City,Ward 2,1,Scattering,Scattering,2008,54
Clark,Thorp,City,Ward 3,37,Mike Gableman,Conservative,2008,59
Clark,Thorp,City,Ward 3,22,Louis Butler,Liberal,2008,59
Clark,Thorp,City,Ward 3,0,Scattering,Scattering,2008,59
Clark,Thorp,City,Ward 4,22,Mike Gableman,Conservative,2008,44
Clark,Thorp,City,Ward 4,22,Louis Butler,Liberal,2008,44
Clark,Thorp,City,Ward 4,0,Scattering,Scattering,2008,44
Clark,Thorp,City,Ward 5,36,Mike Gableman,Conservative,2008,64
Clark,Thorp,City,Ward 5,27,Louis Butler,Liberal,2008,64
Clark,Thorp,City,Ward 5,1,Scattering,Scattering,2008,64
Clark,Thorp,City,Ward 6,7,Mike Gableman,Conservative,2008,20
Clark,Thorp,City,Ward 6,13,Louis Butler,Liberal,2008,20
Clark,Thorp,City,Ward 6,0,Scattering,Scattering,2008,20
Columbia,Arlington,Town,Wards 1 & 2,79,Mike Gableman,Conservative,2008,182
Columbia,Arlington,Town,Wards 1 & 2,103,Louis Butler,Liberal,2008,182
