year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2025,FEBRUARY,ASHLAND,VILLAGE OF BUTTERNUT WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,40,15
2025,FEBRUARY,ASHLAND,CITY OF ASHLAND WARDS 1-21,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,790,267
2025,FEBRUARY,ASHLAND,CITY OF MELLEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,40,11
2025,FEBRUARY,BARRON,TOWN OF ALMENA WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,46,15
2025,FEBRUARY,BARRON,TOWN OF ARLAND WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,37,12
2025,FEBRUARY,BARRON,TOWN OF BARRON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,55,10
2025,FEBRUARY,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,49,15
2025,FEBRUARY,BARRON,TOWN OF CEDAR LAKE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,94,22
2025,FEBRUARY,BARRON,TOWN OF CHETEK WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,100,25
2025,FEBRUARY,BARRON,TOWN OF CLINTON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,59,8
2025,FEBRUARY,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,40,10
2025,FEBRUARY,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,69,15
2025,FEBRUARY,BARRON,TOWN OF DALLAS WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,46,9
2025,FEBRUARY,BARRON,TOWN OF DOVRE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,47,12
2025,FEBRUARY,BARRON,TOWN OF DOYLE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,33,5
2025,FEBRUARY,BARRON,TOWN OF LAKELAND WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,56,13
2025,FEBRUARY,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,59,9
2025,FEBRUARY,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,53,13
2025,FEBRUARY,BARRON,TOWN OF OAK GROVE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,76,20
2025,FEBRUARY,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,34,6
2025,FEBRUARY,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,97,23
2025,FEBRUARY,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,182,43
2025,FEBRUARY,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,42,16
2025,FEBRUARY,BARRON,TOWN OF STANFOLD WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,53,8
2025,FEBRUARY,BARRON,TOWN OF STANLEY WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,172,34
2025,FEBRUARY,BARRON,TOWN OF SUMNER WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,50,14
2025,FEBRUARY,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,22,2
2025,FEBRUARY,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,31,8
2025,FEBRUARY,BARRON,VILLAGE OF ALMENA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,26,5
2025,FEBRUARY,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,60,11
2025,FEBRUARY,BARRON,VILLAGE OF DALLAS WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,15,3
2025,FEBRUARY,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,14,5
2025,FEBRUARY,BARRON,VILLAGE OF NEW AUBURN WARD 2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,0,0
2025,FEBRUARY,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,22,4
2025,FEBRUARY,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,38,12
2025,FEBRUARY,BARRON,CITY OF BARRON WARDS 1-7,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,155,26
2025,FEBRUARY,BARRON,CITY OF CHETEK WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,106,13
2025,FEBRUARY,BARRON,CITY OF CUMBERLAND WARDS 1-5,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,156,29
2025,FEBRUARY,BARRON,CITY OF RICE LAKE WARDS 1-20,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,436,102
2025,FEBRUARY,BAYFIELD,TOWN OF BARKSDALE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,77,28
2025,FEBRUARY,BAYFIELD,TOWN OF BARNES WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,86,18
2025,FEBRUARY,BAYFIELD,TOWN OF BAYFIELD WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,115,53
2025,FEBRUARY,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,81,33
2025,FEBRUARY,BAYFIELD,TOWN OF BELL WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,65,18
2025,FEBRUARY,BAYFIELD,TOWN OF CABLE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,96,24
2025,FEBRUARY,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,46,22
2025,FEBRUARY,BAYFIELD,TOWN OF DELTA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,60,22
2025,FEBRUARY,BAYFIELD,TOWN OF DRUMMOND WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,63,25
2025,FEBRUARY,BAYFIELD,TOWN OF EILEEN WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,75,15
2025,FEBRUARY,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,67,9
2025,FEBRUARY,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,70,11
2025,FEBRUARY,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,182,52
2025,FEBRUARY,BAYFIELD,TOWN OF KELLY WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,57,8
2025,FEBRUARY,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,34,7
2025,FEBRUARY,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,38,9
2025,FEBRUARY,BAYFIELD,TOWN OF MASON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,31,3
2025,FEBRUARY,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,58,13
2025,FEBRUARY,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,23,7
2025,FEBRUARY,BAYFIELD,TOWN OF OULU WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,76,11
2025,FEBRUARY,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,32,12
2025,FEBRUARY,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,77,15
2025,FEBRUARY,BAYFIELD,TOWN OF RUSSELL WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,59,17
2025,FEBRUARY,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,26,11
2025,FEBRUARY,BAYFIELD,TOWN OF WASHBURN WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,126,55
2025,FEBRUARY,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,16,5
2025,FEBRUARY,BAYFIELD,CITY OF ASHLAND WARD 22,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,0,0
2025,FEBRUARY,BAYFIELD,CITY OF BAYFIELD WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,97,40
2025,FEBRUARY,BAYFIELD,CITY OF WASHBURN WARDS 1-5,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,309,123
2025,FEBRUARY,BROWN,TOWN OF EATON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,88,19
2025,FEBRUARY,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,80,16
2025,FEBRUARY,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,142,41
2025,FEBRUARY,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,194,41
2025,FEBRUARY,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,70,15
2025,FEBRUARY,BROWN,TOWN OF LAWRENCE WARDS 1-7,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,384,104
2025,FEBRUARY,BROWN,TOWN OF LEDGEVIEW WARDS 1-11,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,605,167
2025,FEBRUARY,BROWN,TOWN OF MORRISON WARDS 2-1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,126,25
2025,FEBRUARY,BROWN,TOWN OF NEW DENMARK WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,104,21
2025,FEBRUARY,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,201,44
2025,FEBRUARY,BROWN,TOWN OF ROCKLAND WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,158,38
2025,FEBRUARY,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,274,65
2025,FEBRUARY,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,217,64
2025,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,299,53
2025,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,380,63
2025,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,359,58
2025,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,254,56
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,176,42
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,122,26
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,174,35
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,212,53
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 9-10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,224,50
2025,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,244,54
2025,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 1-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,494,109
2025,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 7-11,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,604,96
2025,FEBRUARY,BROWN,VILLAGE OF DENMARK WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,105,28
2025,FEBRUARY,BROWN,VILLAGE OF GREENLEAF WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,190,53
2025,FEBRUARY,BROWN,VILLAGE OF HOBART WARDS 1-7,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,491,102
2025,FEBRUARY,BROWN,VILLAGE OF HOBART WARDS 8-11,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,171,34
2025,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-14",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,649,154
2025,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 3-6,21",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,240,61
2025,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,291,81
2025,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 15-17,22",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,JEFF  WRIGHT,267,57
