year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2023,FEBRUARY,ADAMS,"TOWN OF ROME WARDS 1,2,3,4",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,795,319
2023,FEBRUARY,ADAMS,TOWN OF SPRINGVILLE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,185,68
2023,FEBRUARY,ADAMS,"TOWN OF STRONGS PRAIRIE WARDS 1,2",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,173,56
2023,FEBRUARY,ADAMS,VILLAGE OF FRIENDSHIP WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,79,30
2023,FEBRUARY,ADAMS,CITY OF ADAMS WARDS 1-5,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,174,75
2023,FEBRUARY,ADAMS,"CITY OF WISCONSIN DELLS WARDS 5,9",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,3,1
2023,FEBRUARY,ASHLAND,TOWN OF AGENDA WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,59,21
2023,FEBRUARY,ASHLAND,TOWN OF ASHLAND WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,88,53
2023,FEBRUARY,ASHLAND,TOWN OF CHIPPEWA WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,49,20
2023,FEBRUARY,ASHLAND,TOWN OF GINGLES WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,104,51
2023,FEBRUARY,ASHLAND,TOWN OF GORDON WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,41,22
2023,FEBRUARY,ASHLAND,TOWN OF JACOBS WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,56,25
2023,FEBRUARY,ASHLAND,TOWN OF LA POINTE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,132,105
2023,FEBRUARY,ASHLAND,TOWN OF MARENGO WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,75,47
2023,FEBRUARY,ASHLAND,"TOWN OF MORSE WARDS 1,2",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,88,42
2023,FEBRUARY,ASHLAND,TOWN OF PEEKSVILLE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,31,13
2023,FEBRUARY,ASHLAND,TOWN OF SANBORN WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,55,43
2023,FEBRUARY,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,15,8
2023,FEBRUARY,ASHLAND,TOWN OF WHITE RIVER WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,106,31
2023,FEBRUARY,ASHLAND,VILLAGE OF BUTTERNUT WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,48,24
2023,FEBRUARY,ASHLAND,CITY OF ASHLAND WARDS 1-21,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,1242,754
2023,FEBRUARY,ASHLAND,CITY OF MELLEN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,64,29
2023,FEBRUARY,BARRON,TOWN OF ALMENA WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,74,31
2023,FEBRUARY,BARRON,TOWN OF ARLAND WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,64,38
2023,FEBRUARY,BARRON,TOWN OF BARRON WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,110,23
2023,FEBRUARY,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,98,49
2023,FEBRUARY,BARRON,TOWN OF CEDAR LAKE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,200,73
2023,FEBRUARY,BARRON,TOWN OF CHETEK WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,207,84
2023,FEBRUARY,BARRON,TOWN OF CLINTON WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,87,23
2023,FEBRUARY,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,98,23
2023,FEBRUARY,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,130,42
2023,FEBRUARY,BARRON,TOWN OF DALLAS WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,75,17
2023,FEBRUARY,BARRON,TOWN OF DOVRE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,115,41
2023,FEBRUARY,BARRON,TOWN OF DOYLE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,55,18
2023,FEBRUARY,BARRON,TOWN OF LAKELAND WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,117,46
2023,FEBRUARY,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,113,25
2023,FEBRUARY,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,117,41
2023,FEBRUARY,BARRON,TOWN OF OAK GROVE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,119,38
2023,FEBRUARY,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,63,22
2023,FEBRUARY,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,235,80
2023,FEBRUARY,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,391,158
2023,FEBRUARY,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,97,30
2023,FEBRUARY,BARRON,TOWN OF STANFOLD WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,102,27
2023,FEBRUARY,BARRON,TOWN OF STANLEY WARDS 1-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,317,90
2023,FEBRUARY,BARRON,TOWN OF SUMNER WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,90,33
2023,FEBRUARY,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,60,21
2023,FEBRUARY,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,59,23
2023,FEBRUARY,BARRON,VILLAGE OF ALMENA WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,49,10
2023,FEBRUARY,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,162,50
2023,FEBRUARY,BARRON,VILLAGE OF DALLAS WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,42,11
2023,FEBRUARY,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,24,10
2023,FEBRUARY,BARRON,VILLAGE OF NEW AUBURN WARD 2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,2,0
2023,FEBRUARY,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,37,6
2023,FEBRUARY,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,62,22
2023,FEBRUARY,BARRON,CITY OF BARRON WARDS 1-7,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,279,98
2023,FEBRUARY,BARRON,CITY OF CHETEK WARDS 1-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,227,83
2023,FEBRUARY,BARRON,CITY OF CUMBERLAND WARDS 1-5,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,256,135
2023,FEBRUARY,BARRON,CITY OF RICE LAKE WARDS 1-5,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,959,452
2023,FEBRUARY,BARRON,"CITY OF RICE LAKE WARDS 6-8,17",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,0,0
2023,FEBRUARY,BARRON,"CITY OF RICE LAKE WARDS 9-12,16,18",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,0,0
2023,FEBRUARY,BARRON,CITY OF RICE LAKE WARDS 13-15,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,0,0
2023,FEBRUARY,BAYFIELD,TOWN OF BARKSDALE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,160,94
2023,FEBRUARY,BAYFIELD,TOWN OF BARNES WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,141,78
2023,FEBRUARY,BAYFIELD,TOWN OF BAYFIELD WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,219,155
2023,FEBRUARY,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,140,95
2023,FEBRUARY,BAYFIELD,TOWN OF BELL WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,132,97
2023,FEBRUARY,BAYFIELD,TOWN OF CABLE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,188,111
2023,FEBRUARY,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,76,55
2023,FEBRUARY,BAYFIELD,TOWN OF DELTA WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,74,46
2023,FEBRUARY,BAYFIELD,TOWN OF DRUMMOND WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,119,74
2023,FEBRUARY,BAYFIELD,TOWN OF EILEEN WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,121,49
2023,FEBRUARY,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,101,62
2023,FEBRUARY,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,107,68
2023,FEBRUARY,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,253,126
2023,FEBRUARY,BAYFIELD,TOWN OF KELLY WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,94,36
2023,FEBRUARY,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,51,16
2023,FEBRUARY,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,81,38
2023,FEBRUARY,BAYFIELD,TOWN OF MASON WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,52,18
2023,FEBRUARY,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,79,40
2023,FEBRUARY,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,43,25
2023,FEBRUARY,BAYFIELD,TOWN OF OULU WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,126,52
2023,FEBRUARY,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,46,24
2023,FEBRUARY,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,111,77
2023,FEBRUARY,BAYFIELD,TOWN OF RUSSELL WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,104,70
2023,FEBRUARY,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,35,20
2023,FEBRUARY,BAYFIELD,TOWN OF WASHBURN WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,191,131
2023,FEBRUARY,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,21,9
2023,FEBRUARY,BAYFIELD,CITY OF ASHLAND WARD 22,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,0,0
2023,FEBRUARY,BAYFIELD,CITY OF BAYFIELD WARD 1,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,172,137
2023,FEBRUARY,BAYFIELD,CITY OF WASHBURN WARDS 1-5,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,492,344
2023,FEBRUARY,BROWN,TOWN OF EATON WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,230,61
2023,FEBRUARY,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,174,52
2023,FEBRUARY,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,363,100
2023,FEBRUARY,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,261,62
2023,FEBRUARY,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,218,57
2023,FEBRUARY,BROWN,TOWN OF LAWRENCE WARDS 1-7,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,985,385
2023,FEBRUARY,BROWN,TOWN OF LEDGEVIEW WARDS 1-11,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,1408,592
2023,FEBRUARY,BROWN,TOWN OF MORRISON WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,260,47
2023,FEBRUARY,BROWN,TOWN OF NEW DENMARK WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,254,76
2023,FEBRUARY,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,504,164
2023,FEBRUARY,BROWN,TOWN OF ROCKLAND WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,357,96
2023,FEBRUARY,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,630,275
2023,FEBRUARY,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,399,99
2023,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,580,320
2023,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,709,365
2023,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,723,354
2023,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,585,270
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,354,154
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,333,134
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,439,181
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,468,193
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 9-10,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,485,207
2023,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,527,211
2023,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 1-6,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,998,447
2023,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 7-10,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,1190,461
2023,FEBRUARY,BROWN,VILLAGE OF DENMARK WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,278,87
2023,FEBRUARY,BROWN,VILLAGE OF HOBART WARDS 1-7,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,993,386
2023,FEBRUARY,BROWN,VILLAGE OF HOBART WARDS 8-11,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,339,117
2023,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-14",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,1374,555
2023,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 3-6,21",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,534,203
2023,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,711,280
2023,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 15-17,22",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,611,204
2023,FEBRUARY,BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,386,146
2023,FEBRUARY,BROWN,VILLAGE OF SUAMICO WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,584,203
2023,FEBRUARY,BROWN,VILLAGE OF SUAMICO WARDS 4-6,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,791,263
2023,FEBRUARY,BROWN,VILLAGE OF SUAMICO WARDS 7-9,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,609,214
2023,FEBRUARY,BROWN,VILLAGE OF WRIGHTSTOWN WARDS 1-3,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,365,110
2023,FEBRUARY,BROWN,CITY OF DE PERE WARDS 1-5,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,1269,618
2023,FEBRUARY,BROWN,CITY OF DE PERE WARDS 6-9,SPRING PRIMARY,JUSTICE OF THE SUPREME COURT,NONPARTISAN,JANET C. PROTASIEWICZ,969,454
