year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2017,FEBRUARY,ASHLAND,TOWN OF GORDON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,20,16
2017,FEBRUARY,ASHLAND,TOWN OF JACOBS WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,13,11
2017,FEBRUARY,ASHLAND,TOWN OF LA POINTE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,64,60
2017,FEBRUARY,ASHLAND,TOWN OF MARENGO WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,40,36
2017,FEBRUARY,ASHLAND,TOWN OF MORSE WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,43,39
2017,FEBRUARY,ASHLAND,TOWN OF PEEKSVILLE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,24,17
2017,FEBRUARY,ASHLAND,TOWN OF SANBORN WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,18,17
2017,FEBRUARY,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,13,11
2017,FEBRUARY,ASHLAND,TOWN OF WHITE RIVER WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,32,25
2017,FEBRUARY,ASHLAND,VILLAGE OF BUTTERNUT WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,20,16
2017,FEBRUARY,ASHLAND,"CITY OF ASHLAND WARDS 1,4-5",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,227,200
2017,FEBRUARY,ASHLAND,"CITY OF ASHLAND WARDS 2-3,6-7",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,199,172
2017,FEBRUARY,ASHLAND,CITY OF ASHLAND WARDS 8-11,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,160,141
2017,FEBRUARY,ASHLAND,CITY OF MELLEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,41,35
2017,FEBRUARY,BARRON,TOWN OF ALMENA WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,16,12
2017,FEBRUARY,BARRON,TOWN OF ARLAND WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,19,17
2017,FEBRUARY,BARRON,TOWN OF BARRON WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,31,18
2017,FEBRUARY,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,30,28
2017,FEBRUARY,BARRON,TOWN OF CEDAR LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,55,42
2017,FEBRUARY,BARRON,TOWN OF CHETEK WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,59,42
2017,FEBRUARY,BARRON,TOWN OF CLINTON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,26,16
2017,FEBRUARY,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,26,14
2017,FEBRUARY,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,44,32
2017,FEBRUARY,BARRON,TOWN OF DALLAS WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,27,18
2017,FEBRUARY,BARRON,TOWN OF DOVRE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,25,15
2017,FEBRUARY,BARRON,TOWN OF DOYLE WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,17,14
2017,FEBRUARY,BARRON,TOWN OF LAKELAND WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,31,23
2017,FEBRUARY,BARRON,TOWN OF MAPLE GROVE WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,23,13
2017,FEBRUARY,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,32,23
2017,FEBRUARY,BARRON,TOWN OF OAK GROVE WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,36,25
2017,FEBRUARY,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,34,22
2017,FEBRUARY,BARRON,TOWN OF PRAIRIE LAKE WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,55,35
2017,FEBRUARY,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,120,84
2017,FEBRUARY,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,35,24
2017,FEBRUARY,BARRON,TOWN OF STANFOLD WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,37,19
2017,FEBRUARY,BARRON,TOWN OF STANLEY WARD 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,89,59
2017,FEBRUARY,BARRON,TOWN OF SUMNER WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,29,27
2017,FEBRUARY,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,8,8
2017,FEBRUARY,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,27,21
2017,FEBRUARY,BARRON,VILLAGE OF ALMENA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,23,17
2017,FEBRUARY,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,52,32
2017,FEBRUARY,BARRON,VILLAGE OF DALLAS WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,22,13
2017,FEBRUARY,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,14,13
2017,FEBRUARY,BARRON,VILLAGE OF NEW AUBURN WARDS 2-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,3,3
2017,FEBRUARY,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,20,17
2017,FEBRUARY,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,30,21
2017,FEBRUARY,BARRON,CITY OF BARRON WARD 1-7,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,87,43
2017,FEBRUARY,BARRON,CITY OF CHETEK WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,45,34
2017,FEBRUARY,BARRON,CITY OF CUMBERLAND WARD 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,72,52
2017,FEBRUARY,BARRON,CITY OF RICE LAKE WARDS 1-13,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,441,294
2017,FEBRUARY,BAYFIELD,TOWN OF BARKSDALE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,56,48
2017,FEBRUARY,BAYFIELD,TOWN OF BARNES WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,67,50
2017,FEBRUARY,BAYFIELD,TOWN OF BAYFIELD WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,134,122
2017,FEBRUARY,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,76,63
2017,FEBRUARY,BAYFIELD,TOWN OF BELL WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,72,63
2017,FEBRUARY,BAYFIELD,TOWN OF CABLE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,75,58
2017,FEBRUARY,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,42,33
2017,FEBRUARY,BAYFIELD,TOWN OF DELTA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,59,45
2017,FEBRUARY,BAYFIELD,TOWN OF DRUMMOND WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,50,41
2017,FEBRUARY,BAYFIELD,TOWN OF EILEEN WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,46,35
2017,FEBRUARY,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,45,37
2017,FEBRUARY,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,33,28
2017,FEBRUARY,BAYFIELD,TOWN OF IRON RIVER WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,50,41
2017,FEBRUARY,BAYFIELD,TOWN OF KELLY WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,34,26
2017,FEBRUARY,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,24,21
2017,FEBRUARY,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,30,22
2017,FEBRUARY,BAYFIELD,TOWN OF MASON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,28,11
2017,FEBRUARY,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,30,24
2017,FEBRUARY,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,25,22
2017,FEBRUARY,BAYFIELD,TOWN OF OULU WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,49,36
2017,FEBRUARY,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,31,19
2017,FEBRUARY,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,62,55
2017,FEBRUARY,BAYFIELD,TOWN OF RUSSELL WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,65,60
2017,FEBRUARY,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,18,16
2017,FEBRUARY,BAYFIELD,TOWN OF WASHBURN WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,100,93
2017,FEBRUARY,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,14,11
2017,FEBRUARY,BAYFIELD,CITY OF ASHLAND WARD 12,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,0,0
2017,FEBRUARY,BAYFIELD,CITY OF BAYFIELD WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,94,89
2017,FEBRUARY,BAYFIELD,CITY OF WASHBURN WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,323,288
2017,FEBRUARY,BROWN,TOWN OF EATON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,75,50
2017,FEBRUARY,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,45,19
2017,FEBRUARY,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,115,76
2017,FEBRUARY,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,69,47
2017,FEBRUARY,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,63,47
2017,FEBRUARY,BROWN,TOWN OF LAWRENCE WARDS 1-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,258,165
2017,FEBRUARY,BROWN,TOWN OF LEDGEVIEW WARDS 1-10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,355,231
2017,FEBRUARY,BROWN,TOWN OF MORRISON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,70,30
2017,FEBRUARY,BROWN,TOWN OF NEW DENMARK WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,99,64
2017,FEBRUARY,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,144,94
2017,FEBRUARY,BROWN,TOWN OF ROCKLAND WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,121,61
2017,FEBRUARY,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,216,151
2017,FEBRUARY,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,123,66
2017,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,363,261
2017,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,284,218
2017,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,301,197
2017,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,217,146
2017,FEBRUARY,BROWN,VILLAGE OF ALLOUEZ WARD 10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,0,0
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,115,78
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,123,85
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,133,87
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,153,111
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 9-10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,206,130
2017,FEBRUARY,BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,159,117
2017,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 1-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,253,169
2017,FEBRUARY,BROWN,VILLAGE OF BELLEVUE WARDS 7-10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,394,266
2017,FEBRUARY,BROWN,VILLAGE OF DENMARK WARDS 1-3,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,111,73
2017,FEBRUARY,BROWN,VILLAGE OF HOBART WARD 1-9,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,364,205
2017,FEBRUARY,BROWN,VILLAGE OF HOWARD WARD 1-2,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,86,62
2017,FEBRUARY,BROWN,VILLAGE OF HOWARD WARD 3-4,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,58,34
2017,FEBRUARY,BROWN,VILLAGE OF HOWARD WARD 5-6,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,106,61
2017,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARDS 7-8,11-12",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,396,257
2017,FEBRUARY,BROWN,VILLAGE OF HOWARD WARD 9-10,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,191,137
2017,FEBRUARY,BROWN,"VILLAGE OF HOWARD WARD 13-14,18",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,156,113
2017,FEBRUARY,BROWN,VILLAGE OF HOWARD WARD 15-16,SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,134,95
2017,FEBRUARY,BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",SPRING PRIMARY,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,TONY EVERS,171,108
