county,municipality,ctv,reporting_unit,year,office,district,wsa_dist,wss_dist,con_dist,party,candidate,votes
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,371
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,4
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,1
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,5
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 1,2008,president,NA,52,18,6,Scattering,Scattering,3
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,795
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,681
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,1
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,5
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,2
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 2,2008,president,NA,52,18,6,Scattering,Scattering,1
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,618
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,425
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,2
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,2
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,13
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,1
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,1
Fond du Lac,Fond du Lac,City,Ward 3,2008,president,NA,52,18,6,Scattering,Scattering,7
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,790
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,425
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,4
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,6
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,1
Fond du Lac,Fond du Lac,City,Ward 4,2008,president,NA,52,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,596
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,415
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,6
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,6
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 5,2008,president,NA,52,18,6,Scattering,Scattering,1
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,507
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,353
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,3
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,11
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,6
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 6,2008,president,NA,52,18,6,Scattering,Scattering,3
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,585
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,446
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,5
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,2
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,1
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,6
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,4
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 7,2008,president,NA,52,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,661
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,601
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,10
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,2
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,4
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 8,2008,president,NA,52,18,6,Scattering,Scattering,3
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,836
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,989
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,4
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,9
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 9,2008,president,NA,52,18,6,Scattering,Scattering,1
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,888
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,836
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,3
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,8
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,1
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,7
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,7
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 10,2008,president,NA,52,18,6,Scattering,Scattering,6
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,639
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,627
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,4
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,1
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,10
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,1
Fond du Lac,Fond du Lac,City,Ward 11,2008,president,NA,52,18,6,Scattering,Scattering,5
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,915
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,855
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,7
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,7
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,1
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 12,2008,president,NA,52,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,846
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,819
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,2
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,3
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,3
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,1
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 13,2008,president,NA,52,18,6,Scattering,Scattering,2
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,563
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,798
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,1
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,7
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,3
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 14,2008,president,NA,52,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,535
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,682
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,1
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,1
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,5
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 15,2008,president,NA,52,18,6,Scattering,Scattering,3
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Democratic,Barack Obama / Joe Biden,174
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Republican,John McCain / Sarah Palin,152
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Independent 3,Ralph Nader / Matt Gonzalez,1
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 16,2008,president,NA,52,18,6,Scattering,Scattering,3
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 17,2008,president,NA,53,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 18,2008,president,NA,53,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,7
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,9
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,1
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 19,2008,president,NA,53,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 20,2008,president,NA,53,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 21,2008,president,NA,53,18,6,Scattering,Scattering,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,12
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,4
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Independent 5,Jeffrey J Wamboldt / David J Klimisch,0
Fond du Lac,Fond du Lac,City,Ward 22,2008,president,NA,53,18,6,Scattering,Scattering,1
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Democratic,Barack Obama / Joe Biden,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Republican,John McCain / Sarah Palin,2
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Wisconsin Green,Cynthia McKinney / Rosa Clemente,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Libertarian,Bob Barr / Wayne A Root,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Independent,Brian Moore / Steward A Alexander,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Independent 2,Gloria la Riva / Robert Moses,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Independent 3,Ralph Nader / Matt Gonzalez,0
Fond du Lac,Fond du Lac,City,Ward 23,2008,president,NA,53,18,6,Independent 4,Chuck Baldwin / Darrell L Castle,0
