year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2020,AUGUST,KENOSHA,VILLAGE OF SOMERS WARD 12,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,50,27
2020,AUGUST,KENOSHA,VILLAGE OF TWIN LAKES WARDS 1-9,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,259,126
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 1,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,85,49
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 2,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,82,43
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 3,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,5,2
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 4,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,157,67
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 5,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,82,38
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 6,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,113,62
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 7,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,46,25
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 8,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,211,115
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 9,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,53,25
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 10,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,42,27
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 11,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,69,34
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 12,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,149,68
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 13,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,159,63
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 14,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,99,46
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 15,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,207,120
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 16,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,64,35
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 17,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,44,19
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 18,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,127,65
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 19,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,45,28
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 20,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,111,55
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 21,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,59,28
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 22,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,250,112
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 23,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,60,27
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 24,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,97,60
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 25,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,147,82
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 26,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,41,26
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 27,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,71,32
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 28,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,50,23
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 29,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,30,13
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 30,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,35,25
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 31,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,121,63
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 32,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,31,22
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 33,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,2,1
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 34,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,72,39
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 35,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,126,61
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 36,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,34,15
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 37,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,115,55
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 38,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,204,100
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 39,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,104,53
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 40,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,73,37
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 41,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,73,33
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 42,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,48,34
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 43,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,144,61
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 44,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,81,38
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 45,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,59,29
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 46,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,60,33
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 47,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,29,14
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 48,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,38,23
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 49,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,41,20
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 50,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,76,44
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 51,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,53,27
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 52,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,107,50
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 53,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,41,17
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 54,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,130,63
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 55,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,68,37
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 56,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,89,52
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 57,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,148,66
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 58,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,7,4
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 59,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,152,91
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 60,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,115,62
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 61,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,58,30
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 62,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,155,74
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 63,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,82,44
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 64,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,94,36
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 65,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,2,1
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 66,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,212,102
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 67,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,141,65
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 68,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,64,28
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 69,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,16,9
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 70,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,1,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 71,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,63,23
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 72,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,103,52
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 73,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,97,46
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 74,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 75,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,52,25
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 76,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,47,27
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 77,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,112,58
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 78,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,86,34
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 79,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,119,60
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 80,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,24,13
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 81,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,58,38
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 82,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,25,7
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 83,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 84,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,32,11
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 85,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,9,4
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 86,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,31,19
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 87,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,71,40
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 88,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 89,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 90,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 91,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 92,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 93,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 94,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 95,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 96,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 97,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 98,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 99,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 100,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 101,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 102,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 103,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 104,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 105,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 106,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 107,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 108,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 109,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 110,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 111,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 112,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 113,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 114,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,KENOSHA,CITY OF KENOSHA WARD 115,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,0,0
2020,AUGUST,MILWAUKEE,VILLAGE OF GREENDALE WARDS 1-2,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,334,114
2020,AUGUST,MILWAUKEE,VILLAGE OF GREENDALE WARDS 3-4,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,338,140
2020,AUGUST,MILWAUKEE,VILLAGE OF GREENDALE WARDS 5-6,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,337,123
2020,AUGUST,MILWAUKEE,VILLAGE OF GREENDALE WARDS 7-8,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,318,116
2020,AUGUST,MILWAUKEE,VILLAGE OF GREENDALE WARDS 9-10,PARTISAN PRIMARY,REPRESENTATIVE IN CONGRESS DISTRICT 1,DEMOCRATIC,JOSH PADE,393,148
