year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2024,APRIL,ASHLAND,TOWN OF LA POINTE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,132,100
2024,APRIL,ASHLAND,TOWN OF MARENGO WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,51,46
2024,APRIL,ASHLAND,TOWN OF MORSE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,51,46
2024,APRIL,ASHLAND,TOWN OF MORSE WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,23,19
2024,APRIL,ASHLAND,TOWN OF PEEKSVILLE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,14,12
2024,APRIL,ASHLAND,TOWN OF SANBORN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,37,37
2024,APRIL,ASHLAND,TOWN OF SANBORN WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,12,9
2024,APRIL,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,8,6
2024,APRIL,ASHLAND,TOWN OF WHITE RIVER WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,12,10
2024,APRIL,ASHLAND,TOWN OF WHITE RIVER WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,24,24
2024,APRIL,ASHLAND,VILLAGE OF BUTTERNUT WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,39,35
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,145,129
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 3-4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,88,74
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 5,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,77,73
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 6,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,66,58
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 7,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,66,58
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 8,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,55,41
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 9-10,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,95,76
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 11,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,65,51
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 12,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,63,56
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 13-14,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,132,91
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 15-16,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,96,83
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 17,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,43,32
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 18,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,70,64
2024,APRIL,ASHLAND,CITY OF ASHLAND WARDS 19-20,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,106,89
2024,APRIL,ASHLAND,CITY OF ASHLAND WARD 21,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,62,50
2024,APRIL,ASHLAND,CITY OF MELLEN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,93,84
2024,APRIL,BARRON,TOWN OF ALMENA WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,51,47
2024,APRIL,BARRON,TOWN OF ARLAND WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,38,38
2024,APRIL,BARRON,TOWN OF BARRON WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,25,21
2024,APRIL,BARRON,TOWN OF BEAR LAKE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,69,61
2024,APRIL,BARRON,TOWN OF CEDAR LAKE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,95,92
2024,APRIL,BARRON,TOWN OF CHETEK WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,121,114
2024,APRIL,BARRON,TOWN OF CLINTON WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,33,28
2024,APRIL,BARRON,TOWN OF CRYSTAL LAKE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,53,47
2024,APRIL,BARRON,TOWN OF CUMBERLAND WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,69,64
2024,APRIL,BARRON,TOWN OF DALLAS WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,23,22
2024,APRIL,BARRON,TOWN OF DOVRE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,68,56
2024,APRIL,BARRON,TOWN OF DOYLE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,43,35
2024,APRIL,BARRON,TOWN OF LAKELAND WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,82,77
2024,APRIL,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,25,19
2024,APRIL,BARRON,TOWN OF MAPLE PLAIN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,82,77
2024,APRIL,BARRON,TOWN OF OAK GROVE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,82,78
2024,APRIL,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,27,22
2024,APRIL,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,113,107
2024,APRIL,BARRON,TOWN OF RICE LAKE WARDS 1-4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,228,215
2024,APRIL,BARRON,TOWN OF SIOUX CREEK WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,54,45
2024,APRIL,BARRON,TOWN OF STANFOLD WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,32,26
2024,APRIL,BARRON,TOWN OF STANLEY WARDS 1-4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,141,121
2024,APRIL,BARRON,TOWN OF SUMNER WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,50,46
2024,APRIL,BARRON,TOWN OF TURTLE LAKE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,24,22
2024,APRIL,BARRON,TOWN OF VANCE CREEK WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,35,30
2024,APRIL,BARRON,VILLAGE OF ALMENA WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,30,28
2024,APRIL,BARRON,VILLAGE OF CAMERON WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,84,74
2024,APRIL,BARRON,VILLAGE OF DALLAS WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,11,9
2024,APRIL,BARRON,VILLAGE OF HAUGEN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,28,23
2024,APRIL,BARRON,VILLAGE OF NEW AUBURN WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,0,0
2024,APRIL,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,14,13
2024,APRIL,BARRON,VILLAGE OF TURTLE LAKE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,43,37
2024,APRIL,BARRON,CITY OF BARRON WARDS 1-7,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,205,187
2024,APRIL,BARRON,CITY OF CHETEK WARDS 1-4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,167,144
2024,APRIL,BARRON,CITY OF CUMBERLAND WARDS 1-5,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,232,208
2024,APRIL,BARRON,CITY OF RICE LAKE WARDS 1-19,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,764,683
2024,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,91,81
2024,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,75,65
2024,APRIL,BAYFIELD,TOWN OF BARNES WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,133,121
2024,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,182,161
2024,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,21,20
2024,APRIL,BAYFIELD,TOWN OF BAYVIEW WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,105,95
2024,APRIL,BAYFIELD,TOWN OF BELL WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,106,99
2024,APRIL,BAYFIELD,TOWN OF CABLE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,165,140
2024,APRIL,BAYFIELD,TOWN OF CLOVER WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,83,68
2024,APRIL,BAYFIELD,TOWN OF DELTA WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,65,63
2024,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,91,82
2024,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,41,38
2024,APRIL,BAYFIELD,TOWN OF EILEEN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,60,53
2024,APRIL,BAYFIELD,TOWN OF EILEEN WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,7,6
2024,APRIL,BAYFIELD,TOWN OF GRAND VIEW WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,93,80
2024,APRIL,BAYFIELD,TOWN OF HUGHES WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,70,62
2024,APRIL,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,166,149
2024,APRIL,BAYFIELD,TOWN OF KELLY WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,49,43
2024,APRIL,BAYFIELD,TOWN OF KEYSTONE WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,22,21
2024,APRIL,BAYFIELD,TOWN OF LINCOLN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,38,37
2024,APRIL,BAYFIELD,TOWN OF MASON WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,25,21
2024,APRIL,BAYFIELD,TOWN OF NAMAKAGON WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,69,68
2024,APRIL,BAYFIELD,TOWN OF ORIENTA WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,31,27
2024,APRIL,BAYFIELD,TOWN OF OULU WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,79,74
2024,APRIL,BAYFIELD,TOWN OF PILSEN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,36,32
2024,APRIL,BAYFIELD,TOWN OF PORT WING WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,89,83
2024,APRIL,BAYFIELD,TOWN OF RUSSELL WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,130,119
2024,APRIL,BAYFIELD,TOWN OF TRIPP WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,32,27
2024,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,101,85
2024,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,43,40
2024,APRIL,BAYFIELD,VILLAGE OF MASON WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,9,9
2024,APRIL,BAYFIELD,CITY OF ASHLAND WARD 22,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,0,0
2024,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,184,160
2024,APRIL,BAYFIELD,CITY OF WASHBURN WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,208,186
2024,APRIL,BAYFIELD,CITY OF WASHBURN WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,68,57
2024,APRIL,BAYFIELD,CITY OF WASHBURN WARD 3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,88,82
2024,APRIL,BAYFIELD,CITY OF WASHBURN WARD 4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,65,59
2024,APRIL,BAYFIELD,CITY OF WASHBURN WARD 5,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,103,89
2024,APRIL,BROWN,TOWN OF EATON WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,100,90
2024,APRIL,BROWN,TOWN OF GLENMORE WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,69,64
2024,APRIL,BROWN,TOWN OF GREEN BAY WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,178,163
2024,APRIL,BROWN,TOWN OF HOLLAND WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,101,93
2024,APRIL,BROWN,TOWN OF HUMBOLDT WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,95,86
2024,APRIL,BROWN,"TOWN OF LAWRENCE WARDS 1-4,7",PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,257,228
2024,APRIL,BROWN,TOWN OF LAWRENCE WARDS 5-6,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,102,91
2024,APRIL,BROWN,TOWN OF LEDGEVIEW WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,18,18
2024,APRIL,BROWN,TOWN OF LEDGEVIEW WARDS 2-11,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,938,872
2024,APRIL,BROWN,TOWN OF MORRISON WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,73,66
2024,APRIL,BROWN,"TOWN OF NEW DENMARK WARDS 1,3",PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,71,63
2024,APRIL,BROWN,TOWN OF NEW DENMARK WARD 2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,27,25
2024,APRIL,BROWN,TOWN OF PITTSFIELD WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,208,192
2024,APRIL,BROWN,TOWN OF ROCKLAND WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,163,148
2024,APRIL,BROWN,TOWN OF SCOTT WARD 1,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,105,95
2024,APRIL,BROWN,TOWN OF SCOTT WARDS 2-4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,264,251
2024,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,107,93
2024,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARD 4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,50,44
2024,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,409,377
2024,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 3,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,163,154
2024,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 4,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,315,296
2024,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,PRESIDENTIAL PREFERENCE PRIMARY,PRESIDENT,DEMOCRATIC,JOE BIDEN,430,404
