year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2001,APRIL,ASHLAND,ASHLAND CITY WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",91,91
2001,APRIL,ASHLAND,ASHLAND CITY WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,91,0
2001,APRIL,ASHLAND,ASHLAND CITY WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",44,44
2001,APRIL,ASHLAND,ASHLAND CITY WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,44,0
2001,APRIL,ASHLAND,ASHLAND CITY WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",38,38
2001,APRIL,ASHLAND,ASHLAND CITY WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,38,0
2001,APRIL,ASHLAND,ASHLAND CITY WARD 9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",25,25
2001,APRIL,ASHLAND,ASHLAND CITY WARD 9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,25,0
2001,APRIL,ASHLAND,ASHLAND CITY WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",40,40
2001,APRIL,ASHLAND,ASHLAND CITY WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,40,0
2001,APRIL,ASHLAND,ASHLAND CITY WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",38,38
2001,APRIL,ASHLAND,ASHLAND CITY WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,38,0
2001,APRIL,ASHLAND,MELLEN CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",216,216
2001,APRIL,ASHLAND,MELLEN CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,216,0
2001,APRIL,BARRON,ALMENA TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",151,151
2001,APRIL,BARRON,ALMENA TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,151,0
2001,APRIL,BARRON,ARLAND TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",64,64
2001,APRIL,BARRON,ARLAND TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,64,0
2001,APRIL,BARRON,BARRON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",107,107
2001,APRIL,BARRON,BARRON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,107,0
2001,APRIL,BARRON,BEAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",60,60
2001,APRIL,BARRON,BEAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,60,0
2001,APRIL,BARRON,CEDAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",194,194
2001,APRIL,BARRON,CEDAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,194,0
2001,APRIL,BARRON,CHETEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",301,301
2001,APRIL,BARRON,CHETEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,301,0
2001,APRIL,BARRON,CLINTON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",49,49
2001,APRIL,BARRON,CLINTON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,49,0
2001,APRIL,BARRON,CRYSTAL LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",120,120
2001,APRIL,BARRON,CRYSTAL LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,120,0
2001,APRIL,BARRON,CUMBERLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",180,180
2001,APRIL,BARRON,CUMBERLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,180,0
2001,APRIL,BARRON,DALLAS TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",56,56
2001,APRIL,BARRON,DALLAS TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,56,0
2001,APRIL,BARRON,DOVRE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",124,124
2001,APRIL,BARRON,DOVRE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,124,0
2001,APRIL,BARRON,DOYLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",67,67
2001,APRIL,BARRON,DOYLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,67,0
2001,APRIL,BARRON,LAKELAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",110,110
2001,APRIL,BARRON,LAKELAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,110,0
2001,APRIL,BARRON,MAPLE GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",89,89
2001,APRIL,BARRON,MAPLE GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,89,0
2001,APRIL,BARRON,MAPLE PLAIN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",71,71
2001,APRIL,BARRON,MAPLE PLAIN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,71,0
2001,APRIL,BARRON,OAK GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",58,58
2001,APRIL,BARRON,OAK GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,58,0
2001,APRIL,BARRON,PRAIRIE FARM TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",183,183
2001,APRIL,BARRON,PRAIRIE FARM TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,183,0
2001,APRIL,BARRON,PRAIRIE LAKE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",121,121
2001,APRIL,BARRON,PRAIRIE LAKE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,121,0
2001,APRIL,BARRON,RICE LAKE TOWN WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",282,282
2001,APRIL,BARRON,RICE LAKE TOWN WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,282,0
2001,APRIL,BARRON,SIOUX CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",49,49
2001,APRIL,BARRON,SIOUX CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,49,0
2001,APRIL,BARRON,STANFOLD TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",60,60
2001,APRIL,BARRON,STANFOLD TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,60,0
2001,APRIL,BARRON,STANLEY TOWN WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",153,153
2001,APRIL,BARRON,STANLEY TOWN WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,153,0
2001,APRIL,BARRON,SUMNER TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",149,149
2001,APRIL,BARRON,SUMNER TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,149,0
2001,APRIL,BARRON,TURTLE LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",22,22
2001,APRIL,BARRON,TURTLE LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,22,0
2001,APRIL,BARRON,VANCE CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",76,76
2001,APRIL,BARRON,VANCE CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,76,0
2001,APRIL,BARRON,ALMENA VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",32,32
2001,APRIL,BARRON,ALMENA VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,32,0
2001,APRIL,BARRON,CAMERON VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",45,45
2001,APRIL,BARRON,CAMERON VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,45,0
2001,APRIL,BARRON,DALLAS VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",36,36
2001,APRIL,BARRON,DALLAS VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,36,0
2001,APRIL,BARRON,HAUGEN VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",38,38
2001,APRIL,BARRON,HAUGEN VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,38,0
2001,APRIL,BARRON,NEW AUBURN VILLAGE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",4,4
2001,APRIL,BARRON,NEW AUBURN VILLAGE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,4,0
2001,APRIL,BARRON,PRAIRIE FARM VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",116,116
2001,APRIL,BARRON,PRAIRIE FARM VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,116,0
2001,APRIL,BARRON,TURTLE LAKE VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",146,146
2001,APRIL,BARRON,TURTLE LAKE VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,146,0
2001,APRIL,BARRON,BARRON CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",269,269
2001,APRIL,BARRON,BARRON CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,269,0
2001,APRIL,BARRON,CHETEK CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",208,208
2001,APRIL,BARRON,CHETEK CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,208,0
2001,APRIL,BARRON,CUMBERLAND CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,"DAVID T PROSSER, JR.",204,204
2001,APRIL,BARRON,CUMBERLAND CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,204,0
