year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2026,APRIL,ASHLAND,TOWN OF SANBORN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,133,100
2026,APRIL,ASHLAND,TOWN OF SANBORN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,47,38
2026,APRIL,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,27,14
2026,APRIL,ASHLAND,TOWN OF WHITE RIVER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,60,21
2026,APRIL,ASHLAND,TOWN OF WHITE RIVER WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,175,64
2026,APRIL,ASHLAND,VILLAGE OF BUTTERNUT WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,129,83
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,256,172
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 3-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,178,121
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,122,89
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,117,79
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,92,68
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,84,64
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 9-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,136,102
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,113,83
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 12,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,125,96
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 13-14,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,146,103
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 15-16,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,168,125
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 17,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,91,64
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 18,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,100,76
2026,APRIL,ASHLAND,CITY OF ASHLAND WARDS 19-20,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,214,146
2026,APRIL,ASHLAND,CITY OF ASHLAND WARD 21,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,107,81
2026,APRIL,ASHLAND,CITY OF MELLEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,158,91
2026,APRIL,BARRON,TOWN OF ALMENA WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,211,96
2026,APRIL,BARRON,TOWN OF ARLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,144,72
2026,APRIL,BARRON,TOWN OF BARRON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,175,72
2026,APRIL,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,199,99
2026,APRIL,BARRON,TOWN OF CEDAR LAKE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,333,134
2026,APRIL,BARRON,TOWN OF CHETEK WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,466,243
2026,APRIL,BARRON,TOWN OF CLINTON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,179,67
2026,APRIL,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,213,102
2026,APRIL,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,265,111
2026,APRIL,BARRON,TOWN OF DALLAS WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,132,39
2026,APRIL,BARRON,TOWN OF DOVRE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,196,86
2026,APRIL,BARRON,TOWN OF DOYLE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,125,50
2026,APRIL,BARRON,TOWN OF LAKELAND WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,247,121
2026,APRIL,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,200,71
2026,APRIL,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,237,127
2026,APRIL,BARRON,TOWN OF OAK GROVE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,238,97
2026,APRIL,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,126,60
2026,APRIL,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,413,173
2026,APRIL,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,671,344
2026,APRIL,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,150,56
2026,APRIL,BARRON,TOWN OF STANFOLD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,187,60
2026,APRIL,BARRON,TOWN OF STANLEY WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,575,229
2026,APRIL,BARRON,TOWN OF SUMNER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,193,78
2026,APRIL,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,135,65
2026,APRIL,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,123,61
2026,APRIL,BARRON,VILLAGE OF ALMENA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,126,57
2026,APRIL,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,293,146
2026,APRIL,BARRON,VILLAGE OF DALLAS WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,54,21
2026,APRIL,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,76,43
2026,APRIL,BARRON,VILLAGE OF NEW AUBURN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,3,0
2026,APRIL,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,93,42
2026,APRIL,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,133,68
2026,APRIL,BARRON,CITY OF BARRON WARDS 1-7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,513,302
2026,APRIL,BARRON,CITY OF CHETEK WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,429,204
2026,APRIL,BARRON,CITY OF CUMBERLAND WARDS 1-5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,550,312
2026,APRIL,BARRON,CITY OF RICE LAKE WARDS 1-22,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,1515,875
2026,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,161,108
2026,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,115,81
2026,APRIL,BAYFIELD,TOWN OF BARNES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,321,170
2026,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,349,268
2026,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,35,32
2026,APRIL,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,229,167
2026,APRIL,BAYFIELD,TOWN OF BELL WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,199,167
2026,APRIL,BAYFIELD,TOWN OF CABLE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,313,183
2026,APRIL,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,150,96
2026,APRIL,BAYFIELD,TOWN OF DELTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,143,89
2026,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,140,92
2026,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,60,44
2026,APRIL,BAYFIELD,TOWN OF EILEEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,215,125
2026,APRIL,BAYFIELD,TOWN OF EILEEN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,34,15
2026,APRIL,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,172,110
2026,APRIL,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,182,103
2026,APRIL,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,406,235
2026,APRIL,BAYFIELD,TOWN OF KELLY WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,135,65
2026,APRIL,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,104,59
2026,APRIL,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,86,55
2026,APRIL,BAYFIELD,TOWN OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,81,32
2026,APRIL,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,139,78
2026,APRIL,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,64,37
2026,APRIL,BAYFIELD,TOWN OF OULU WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,233,136
2026,APRIL,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,85,53
2026,APRIL,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,164,115
2026,APRIL,BAYFIELD,TOWN OF RUSSELL WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,168,148
2026,APRIL,BAYFIELD,TOWN OF RUSSELL WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,116,98
2026,APRIL,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,59,35
2026,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,185,148
2026,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,92,53
2026,APRIL,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,37,17
2026,APRIL,BAYFIELD,CITY OF ASHLAND WARD 22,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,0,0
2026,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,262,227
2026,APRIL,BAYFIELD,CITY OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,309,267
2026,APRIL,BAYFIELD,CITY OF WASHBURN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,102,89
2026,APRIL,BAYFIELD,CITY OF WASHBURN WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,159,129
2026,APRIL,BAYFIELD,CITY OF WASHBURN WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,96,88
2026,APRIL,BAYFIELD,CITY OF WASHBURN WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,154,119
2026,APRIL,BROWN,TOWN OF EATON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,447,188
2026,APRIL,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,273,104
2026,APRIL,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,585,226
2026,APRIL,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,425,166
2026,APRIL,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,323,125
2026,APRIL,BROWN,"TOWN OF LAWRENCE WARDS 1-4,7",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,1202,663
2026,APRIL,BROWN,TOWN OF LAWRENCE WARDS 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,580,255
2026,APRIL,BROWN,TOWN OF LEDGEVIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,94,36
2026,APRIL,BROWN,TOWN OF LEDGEVIEW WARDS 2-11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,2214,1302
2026,APRIL,BROWN,TOWN OF MORRISON WARDS 2-1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,422,138
2026,APRIL,BROWN,"TOWN OF NEW DENMARK WARDS 1,3",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,299,130
2026,APRIL,BROWN,TOWN OF NEW DENMARK WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,156,63
2026,APRIL,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,781,341
2026,APRIL,BROWN,TOWN OF ROCKLAND WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,539,216
2026,APRIL,BROWN,TOWN OF SCOTT WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,283,153
2026,APRIL,BROWN,TOWN OF SCOTT WARDS 2-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,832,433
2026,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,217,66
2026,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,93,28
2026,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,891,618
2026,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,440,293
2026,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,650,432
2026,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,1117,657
2026,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,870,552
2026,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,CHRIS TAYLOR,589,342
