year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2005,APRIL,ADAMS,ROME TOWN WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,615,615
2005,APRIL,ADAMS,ROME TOWN WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,615,0
2005,APRIL,ADAMS,SPRINGVILLE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,48,48
2005,APRIL,ADAMS,SPRINGVILLE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,48,0
2005,APRIL,ADAMS,STRONGS PRAIRIE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,124,124
2005,APRIL,ADAMS,STRONGS PRAIRIE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,124,0
2005,APRIL,ADAMS,FRIENDSHIP VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,40,40
2005,APRIL,ADAMS,FRIENDSHIP VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,40,0
2005,APRIL,ADAMS,ADAMS CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,96,96
2005,APRIL,ADAMS,ADAMS CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,96,0
2005,APRIL,ADAMS,WISCONSIN DELLS CITY WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,3,3
2005,APRIL,ADAMS,WISCONSIN DELLS CITY WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,3,0
2005,APRIL,ASHLAND,AGENDA TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,60,60
2005,APRIL,ASHLAND,AGENDA TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,60,0
2005,APRIL,ASHLAND,ASHLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,43,42
2005,APRIL,ASHLAND,ASHLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,43,1
2005,APRIL,ASHLAND,CHIPPEWA TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,76,76
2005,APRIL,ASHLAND,CHIPPEWA TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,76,0
2005,APRIL,ASHLAND,GINGLES TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,101,101
2005,APRIL,ASHLAND,GINGLES TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,101,0
2005,APRIL,ASHLAND,GORDON TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,58,58
2005,APRIL,ASHLAND,GORDON TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,58,0
2005,APRIL,ASHLAND,JACOBS TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,116,115
2005,APRIL,ASHLAND,JACOBS TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,116,1
2005,APRIL,ASHLAND,LA POINTE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,87,85
2005,APRIL,ASHLAND,LA POINTE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,87,2
2005,APRIL,ASHLAND,MARENGO TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,53,53
2005,APRIL,ASHLAND,MARENGO TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,53,0
2005,APRIL,ASHLAND,MORSE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,47,47
2005,APRIL,ASHLAND,MORSE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,47,0
2005,APRIL,ASHLAND,PEEKSVILLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,57,57
2005,APRIL,ASHLAND,PEEKSVILLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,57,0
2005,APRIL,ASHLAND,SANBORN TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,107,107
2005,APRIL,ASHLAND,SANBORN TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,107,0
2005,APRIL,ASHLAND,SHANAGOLDEN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,35,35
2005,APRIL,ASHLAND,SHANAGOLDEN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,35,0
2005,APRIL,ASHLAND,WHITE RIVER TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,127,127
2005,APRIL,ASHLAND,WHITE RIVER TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,127,0
2005,APRIL,ASHLAND,BUTTERNUT VILLAGE WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,71,71
2005,APRIL,ASHLAND,BUTTERNUT VILLAGE WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,71,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,114,114
2005,APRIL,ASHLAND,ASHLAND CITY WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,114,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,65,65
2005,APRIL,ASHLAND,ASHLAND CITY WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,65,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,67,67
2005,APRIL,ASHLAND,ASHLAND CITY WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,67,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,140,140
2005,APRIL,ASHLAND,ASHLAND CITY WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,140,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,76,76
2005,APRIL,ASHLAND,ASHLAND CITY WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,76,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,72,72
2005,APRIL,ASHLAND,ASHLAND CITY WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,72,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,44,44
2005,APRIL,ASHLAND,ASHLAND CITY WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,44,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,88,88
2005,APRIL,ASHLAND,ASHLAND CITY WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,88,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,33,33
2005,APRIL,ASHLAND,ASHLAND CITY WARD 9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,33,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,127,127
2005,APRIL,ASHLAND,ASHLAND CITY WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,127,0
2005,APRIL,ASHLAND,ASHLAND CITY WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,66,66
2005,APRIL,ASHLAND,ASHLAND CITY WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,66,0
2005,APRIL,ASHLAND,MELLEN CITY WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,127,127
2005,APRIL,ASHLAND,MELLEN CITY WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,127,0
2005,APRIL,BARRON,ALMENA TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,98,98
2005,APRIL,BARRON,ALMENA TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,98,0
2005,APRIL,BARRON,ARLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,20,20
2005,APRIL,BARRON,ARLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,20,0
2005,APRIL,BARRON,BARRON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,66,66
2005,APRIL,BARRON,BARRON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,66,0
2005,APRIL,BARRON,BEAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,46,46
2005,APRIL,BARRON,BEAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,46,0
2005,APRIL,BARRON,CEDAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,60,60
2005,APRIL,BARRON,CEDAR LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,60,0
2005,APRIL,BARRON,CHETEK TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,101,101
2005,APRIL,BARRON,CHETEK TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,101,0
2005,APRIL,BARRON,CLINTON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,138,138
2005,APRIL,BARRON,CLINTON TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,138,0
2005,APRIL,BARRON,CRYSTAL LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,154,154
2005,APRIL,BARRON,CRYSTAL LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,154,0
2005,APRIL,BARRON,CUMBERLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,61,61
2005,APRIL,BARRON,CUMBERLAND TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,61,0
2005,APRIL,BARRON,DALLAS TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,44,44
2005,APRIL,BARRON,DALLAS TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,44,0
2005,APRIL,BARRON,DOVRE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,80,80
2005,APRIL,BARRON,DOVRE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,80,0
2005,APRIL,BARRON,DOYLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,51,51
2005,APRIL,BARRON,DOYLE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,51,0
2005,APRIL,BARRON,LAKELAND TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,182,182
2005,APRIL,BARRON,LAKELAND TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,182,0
2005,APRIL,BARRON,MAPLE GROVE TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,174,174
2005,APRIL,BARRON,MAPLE GROVE TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,174,0
2005,APRIL,BARRON,MAPLE PLAIN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,56,56
2005,APRIL,BARRON,MAPLE PLAIN TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,56,0
2005,APRIL,BARRON,OAK GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,74,74
2005,APRIL,BARRON,OAK GROVE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,74,0
2005,APRIL,BARRON,PRAIRIE FARM TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,50,50
2005,APRIL,BARRON,PRAIRIE FARM TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,50,0
2005,APRIL,BARRON,PRAIRIE LAKE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,83,83
2005,APRIL,BARRON,PRAIRIE LAKE TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,83,0
2005,APRIL,BARRON,RICE LAKE TOWN WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,238,238
2005,APRIL,BARRON,RICE LAKE TOWN WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,238,0
2005,APRIL,BARRON,SIOUX CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,50,49
2005,APRIL,BARRON,SIOUX CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,50,1
2005,APRIL,BARRON,STANFOLD TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,136,136
2005,APRIL,BARRON,STANFOLD TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,136,0
2005,APRIL,BARRON,STANLEY TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,104,104
2005,APRIL,BARRON,STANLEY TOWN WARDS 1 - 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,104,0
2005,APRIL,BARRON,SUMNER TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,39,39
2005,APRIL,BARRON,SUMNER TOWN WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,39,0
2005,APRIL,BARRON,TURTLE LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,44,44
2005,APRIL,BARRON,TURTLE LAKE TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,44,0
2005,APRIL,BARRON,VANCE CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,51,51
2005,APRIL,BARRON,VANCE CREEK TOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,51,0
2005,APRIL,BARRON,ALMENA VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,36,36
2005,APRIL,BARRON,ALMENA VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,36,0
2005,APRIL,BARRON,CAMERON VILLAGE WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,72,71
2005,APRIL,BARRON,CAMERON VILLAGE WARDS 1 & 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,72,1
2005,APRIL,BARRON,DALLAS VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,25,25
2005,APRIL,BARRON,DALLAS VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,25,0
2005,APRIL,BARRON,HAUGEN VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,47,47
2005,APRIL,BARRON,HAUGEN VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,47,0
2005,APRIL,BARRON,NEW AUBURN VILLAGE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,2,2
2005,APRIL,BARRON,NEW AUBURN VILLAGE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,2,0
2005,APRIL,BARRON,PRAIRIE FARM VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,40,40
2005,APRIL,BARRON,PRAIRIE FARM VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,40,0
2005,APRIL,BARRON,TURTLE LAKE VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,88,88
2005,APRIL,BARRON,TURTLE LAKE VILLAGE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,88,0
2005,APRIL,BARRON,BARRON CITY WARDS 1 - 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,148,148
2005,APRIL,BARRON,BARRON CITY WARDS 1 - 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,148,0
2005,APRIL,BARRON,CHETEK CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,195,195
2005,APRIL,BARRON,CHETEK CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,195,0
2005,APRIL,BARRON,CUMBERLAND CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,220,219
2005,APRIL,BARRON,CUMBERLAND CITY WARDS 1 - 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,220,1
2005,APRIL,BARRON,RICE LAKE CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,74,74
2005,APRIL,BARRON,RICE LAKE CITY WARDS 1 - 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,SCATTERING,74,0
2005,APRIL,BARRON,RICE LAKE CITY WARDS 5 - 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,ANN W. BRADLEY,86,85
