year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2025,APRIL,ADAMS,TOWN OF ADAMS WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,522,293
2025,APRIL,ADAMS,TOWN OF BIG FLATS WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,443,268
2025,APRIL,ADAMS,TOWN OF COLBURN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,117,80
2025,APRIL,ADAMS,TOWN OF DELL PRAIRIE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,580,295
2025,APRIL,ADAMS,TOWN OF EASTON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,396,225
2025,APRIL,ADAMS,TOWN OF JACKSON WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,497,289
2025,APRIL,ADAMS,TOWN OF LEOLA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,121,92
2025,APRIL,ADAMS,TOWN OF LINCOLN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,157,86
2025,APRIL,ADAMS,TOWN OF MONROE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,244,150
2025,APRIL,ADAMS,TOWN OF NEW CHESTER WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,327,198
2025,APRIL,ADAMS,TOWN OF NEW HAVEN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,270,145
2025,APRIL,ADAMS,TOWN OF PRESTON WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,563,349
2025,APRIL,ADAMS,TOWN OF QUINCY WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,566,306
2025,APRIL,ADAMS,TOWN OF RICHFIELD WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,72,54
2025,APRIL,ADAMS,TOWN OF ROME WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1743,1024
2025,APRIL,ADAMS,TOWN OF SPRINGVILLE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,515,258
2025,APRIL,ADAMS,TOWN OF STRONGS PRAIRIE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,546,314
2025,APRIL,ADAMS,VILLAGE OF FRIENDSHIP WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,192,90
2025,APRIL,ADAMS,CITY OF ADAMS WARDS 1-5,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,500,265
2025,APRIL,ADAMS,"CITY OF WISCONSIN DELLS WARDS 5,9",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,10,4
2025,APRIL,ASHLAND,TOWN OF AGENDA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,203,140
2025,APRIL,ASHLAND,TOWN OF ASHLAND WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,224,116
2025,APRIL,ASHLAND,TOWN OF CHIPPEWA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,201,116
2025,APRIL,ASHLAND,TOWN OF GINGLES WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,324,155
2025,APRIL,ASHLAND,TOWN OF GORDON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,125,58
2025,APRIL,ASHLAND,TOWN OF JACOBS WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,213,130
2025,APRIL,ASHLAND,TOWN OF LA POINTE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,231,43
2025,APRIL,ASHLAND,TOWN OF MARENGO WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,182,90
2025,APRIL,ASHLAND,TOWN OF MORSE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,217,125
2025,APRIL,ASHLAND,TOWN OF PEEKSVILLE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,65,39
2025,APRIL,ASHLAND,TOWN OF SANBORN WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,275,71
2025,APRIL,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,58,34
2025,APRIL,ASHLAND,TOWN OF WHITE RIVER WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,385,263
2025,APRIL,ASHLAND,VILLAGE OF BUTTERNUT WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,149,77
2025,APRIL,ASHLAND,"CITY OF ASHLAND WARDS 1-2,6-8,11-14,18-20",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1713,621
2025,APRIL,ASHLAND,CITY OF ASHLAND WARDS 3-5,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,430,153
2025,APRIL,ASHLAND,"CITY OF ASHLAND WARDS 9-10,17",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,320,111
2025,APRIL,ASHLAND,"CITY OF ASHLAND WARDS 15-16,21",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,409,135
2025,APRIL,ASHLAND,CITY OF MELLEN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,193,101
2025,APRIL,BARRON,TOWN OF ALMENA WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,374,232
2025,APRIL,BARRON,TOWN OF ARLAND WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,241,132
2025,APRIL,BARRON,TOWN OF BARRON WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,285,191
2025,APRIL,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,330,202
2025,APRIL,BARRON,TOWN OF CEDAR LAKE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,578,383
2025,APRIL,BARRON,TOWN OF CHETEK WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,761,434
2025,APRIL,BARRON,TOWN OF CLINTON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,271,177
2025,APRIL,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,354,237
2025,APRIL,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,369,229
2025,APRIL,BARRON,TOWN OF DALLAS WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,207,140
2025,APRIL,BARRON,TOWN OF DOVRE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,320,199
2025,APRIL,BARRON,TOWN OF DOYLE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,238,149
2025,APRIL,BARRON,TOWN OF LAKELAND WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,444,272
2025,APRIL,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,332,227
2025,APRIL,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,364,223
2025,APRIL,BARRON,TOWN OF OAK GROVE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,404,256
2025,APRIL,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,217,142
2025,APRIL,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,693,458
2025,APRIL,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1132,687
2025,APRIL,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,274,186
2025,APRIL,BARRON,TOWN OF STANFOLD WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,294,200
2025,APRIL,BARRON,TOWN OF STANLEY WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1015,687
2025,APRIL,BARRON,TOWN OF SUMNER WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,305,209
2025,APRIL,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,259,146
2025,APRIL,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,267,171
2025,APRIL,BARRON,VILLAGE OF ALMENA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,174,113
2025,APRIL,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,604,390
2025,APRIL,BARRON,VILLAGE OF DALLAS WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,113,78
2025,APRIL,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,110,65
2025,APRIL,BARRON,VILLAGE OF NEW AUBURN WARD 2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,12,8
2025,APRIL,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,142,88
2025,APRIL,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,233,135
2025,APRIL,BARRON,CITY OF BARRON WARDS 1-7,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,817,454
2025,APRIL,BARRON,CITY OF CHETEK WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,716,441
2025,APRIL,BARRON,CITY OF CUMBERLAND WARDS 1-5,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,854,447
2025,APRIL,BARRON,CITY OF RICE LAKE WARDS 1-20,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,2566,1354
2025,APRIL,BAYFIELD,TOWN OF BARKSDALE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,368,145
2025,APRIL,BAYFIELD,TOWN OF BARNES WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,461,236
2025,APRIL,BAYFIELD,TOWN OF BAYFIELD WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,429,102
2025,APRIL,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,291,101
2025,APRIL,BAYFIELD,TOWN OF BELL WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,207,48
2025,APRIL,BAYFIELD,TOWN OF CABLE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,416,211
2025,APRIL,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,167,53
2025,APRIL,BAYFIELD,TOWN OF DELTA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,184,86
2025,APRIL,BAYFIELD,TOWN OF DRUMMOND WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,250,89
2025,APRIL,BAYFIELD,TOWN OF EILEEN WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,343,191
2025,APRIL,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,270,128
2025,APRIL,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,237,107
2025,APRIL,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,508,256
2025,APRIL,BAYFIELD,TOWN OF KELLY WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,195,126
2025,APRIL,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,160,94
2025,APRIL,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,141,74
2025,APRIL,BAYFIELD,TOWN OF MASON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,95,58
2025,APRIL,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,195,106
2025,APRIL,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,72,29
2025,APRIL,BAYFIELD,TOWN OF OULU WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,291,130
2025,APRIL,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,114,57
2025,APRIL,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,212,68
2025,APRIL,BAYFIELD,TOWN OF RUSSELL WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,421,115
2025,APRIL,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,100,53
2025,APRIL,BAYFIELD,TOWN OF WASHBURN WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,312,91
2025,APRIL,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,44,26
2025,APRIL,BAYFIELD,CITY OF ASHLAND WARD 22,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,0,0
2025,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,314,68
2025,APRIL,BAYFIELD,CITY OF WASHBURN WARD 1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,928,208
2025,APRIL,BAYFIELD,CITY OF WASHBURN WARDS 2-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,0,0
2025,APRIL,BAYFIELD,CITY OF WASHBURN WARDS 4-5,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,0,0
2025,APRIL,BROWN,TOWN OF EATON WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,679,415
2025,APRIL,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,531,365
2025,APRIL,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,976,650
2025,APRIL,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,733,492
2025,APRIL,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,555,369
2025,APRIL,BROWN,TOWN OF LAWRENCE WARDS 1-7,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,2904,1592
2025,APRIL,BROWN,TOWN OF LEDGEVIEW WARDS 1-11,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,3634,1810
2025,APRIL,BROWN,TOWN OF MORRISON WARDS 2-1,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,661,451
2025,APRIL,BROWN,TOWN OF NEW DENMARK WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,675,414
2025,APRIL,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1309,817
2025,APRIL,BROWN,TOWN OF ROCKLAND WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,858,558
2025,APRIL,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1678,906
2025,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,576,406
2025,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1163,471
2025,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1518,603
2025,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1560,718
2025,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1297,588
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,863,427
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,847,400
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,999,502
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1184,612
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 9-10,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1208,594
2025,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1258,649
2025,APRIL,BROWN,VILLAGE OF BELLEVUE WARDS 1-6,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,2810,1329
2025,APRIL,BROWN,VILLAGE OF BELLEVUE WARDS 7-11,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,3079,1631
2025,APRIL,BROWN,VILLAGE OF DENMARK WARDS 1-3,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,782,464
2025,APRIL,BROWN,VILLAGE OF GREENLEAF WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,538,341
2025,APRIL,BROWN,VILLAGE OF HOBART WARDS 1-7,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,2591,1417
2025,APRIL,BROWN,VILLAGE OF HOBART WARDS 8-11,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1312,663
2025,APRIL,BROWN,VILLAGE OF HOWARD WARDS 1-2,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,803,399
2025,APRIL,BROWN,"VILLAGE OF HOWARD WARDS 3-4,21",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,641,338
2025,APRIL,BROWN,VILLAGE OF HOWARD WARDS 5-6,SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,687,375
2025,APRIL,BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",SPRING GENERAL,STATE SUPERINTENDENT OF PUBLIC INSTRUCTION,NONPARTISAN,BRITTANY  KINSER,1617,812
