year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2019,APRIL,ASHLAND,TOWN OF MORSE WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,83,26
2019,APRIL,ASHLAND,TOWN OF PEEKSVILLE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,48,26
2019,APRIL,ASHLAND,TOWN OF SANBORN WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,150,30
2019,APRIL,ASHLAND,TOWN OF SHANAGOLDEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,67,25
2019,APRIL,ASHLAND,TOWN OF WHITE RIVER WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,190,140
2019,APRIL,ASHLAND,VILLAGE OF BUTTERNUT WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,64,20
2019,APRIL,ASHLAND,"CITY OF ASHLAND WARDS 1,3,5",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,414,165
2019,APRIL,ASHLAND,CITY OF ASHLAND WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,86,26
2019,APRIL,ASHLAND,CITY OF ASHLAND WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,156,42
2019,APRIL,ASHLAND,CITY OF ASHLAND WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,102,23
2019,APRIL,ASHLAND,"CITY OF ASHLAND WARDS 7,9,11",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,313,91
2019,APRIL,ASHLAND,CITY OF ASHLAND WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,108,30
2019,APRIL,ASHLAND,CITY OF ASHLAND WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,115,34
2019,APRIL,ASHLAND,CITY OF MELLEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,153,64
2019,APRIL,BARRON,TOWN OF ALMENA WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,118,71
2019,APRIL,BARRON,TOWN OF ARLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,80,43
2019,APRIL,BARRON,TOWN OF BARRON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,141,109
2019,APRIL,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,112,57
2019,APRIL,BARRON,TOWN OF CEDAR LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,294,194
2019,APRIL,BARRON,TOWN OF CHETEK WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,311,191
2019,APRIL,BARRON,TOWN OF CLINTON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,138,106
2019,APRIL,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,125,86
2019,APRIL,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,225,138
2019,APRIL,BARRON,TOWN OF DALLAS WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,100,66
2019,APRIL,BARRON,TOWN OF DOVRE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,133,72
2019,APRIL,BARRON,TOWN OF DOYLE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,75,44
2019,APRIL,BARRON,TOWN OF LAKELAND WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,166,103
2019,APRIL,BARRON,TOWN OF MAPLE GROVE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,212,156
2019,APRIL,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,169,108
2019,APRIL,BARRON,TOWN OF OAK GROVE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,156,93
2019,APRIL,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,91,53
2019,APRIL,BARRON,TOWN OF PRAIRIE LAKE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,412,265
2019,APRIL,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,599,322
2019,APRIL,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,125,91
2019,APRIL,BARRON,TOWN OF STANFOLD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,130,78
2019,APRIL,BARRON,TOWN OF STANLEY WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,447,288
2019,APRIL,BARRON,TOWN OF SUMNER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,155,100
2019,APRIL,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,112,68
2019,APRIL,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,104,56
2019,APRIL,BARRON,VILLAGE OF ALMENA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,70,47
2019,APRIL,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,281,172
2019,APRIL,BARRON,VILLAGE OF DALLAS WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,56,38
2019,APRIL,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,49,30
2019,APRIL,BARRON,VILLAGE OF NEW AUBURN WARDS 2-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,4,2
2019,APRIL,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,51,31
2019,APRIL,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,99,55
2019,APRIL,BARRON,CITY OF BARRON WARDS 1-7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,600,344
2019,APRIL,BARRON,CITY OF CHETEK WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,315,188
2019,APRIL,BARRON,CITY OF CUMBERLAND WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,323,171
2019,APRIL,BARRON,CITY OF RICE LAKE WARDS 1-13,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1159,621
2019,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,191,72
2019,APRIL,BAYFIELD,TOWN OF BARNES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,365,162
2019,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,248,59
2019,APRIL,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,204,78
2019,APRIL,BAYFIELD,TOWN OF BELL WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,191,61
2019,APRIL,BAYFIELD,TOWN OF CABLE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,344,154
2019,APRIL,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,97,42
2019,APRIL,BAYFIELD,TOWN OF DELTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,111,60
2019,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,130,49
2019,APRIL,BAYFIELD,TOWN OF EILEEN WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,157,85
2019,APRIL,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,161,59
2019,APRIL,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,126,57
2019,APRIL,BAYFIELD,TOWN OF IRON RIVER WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,280,131
2019,APRIL,BAYFIELD,TOWN OF KELLY WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,95,53
2019,APRIL,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,86,51
2019,APRIL,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,127,55
2019,APRIL,BAYFIELD,TOWN OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,89,48
2019,APRIL,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,104,51
2019,APRIL,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,40,16
2019,APRIL,BAYFIELD,TOWN OF OULU WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,262,124
2019,APRIL,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,65,26
2019,APRIL,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,167,56
2019,APRIL,BAYFIELD,TOWN OF RUSSELL WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,128,23
2019,APRIL,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,105,52
2019,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,217,58
2019,APRIL,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,22,10
2019,APRIL,BAYFIELD,CITY OF ASHLAND WARD 12,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,0,0
2019,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,28,6
2019,APRIL,BAYFIELD,"CITY OF BAYFIELD WARDS 2,4",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,94,9
2019,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,51,3
2019,APRIL,BAYFIELD,CITY OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,213,51
2019,APRIL,BAYFIELD,CITY OF WASHBURN WARDS 2-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,174,32
2019,APRIL,BAYFIELD,CITY OF WASHBURN WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,180,48
2019,APRIL,BROWN,TOWN OF EATON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,335,208
2019,APRIL,BROWN,TOWN OF GLENMORE WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,239,175
2019,APRIL,BROWN,TOWN OF GREEN BAY WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,588,379
2019,APRIL,BROWN,TOWN OF HOLLAND WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,488,337
2019,APRIL,BROWN,TOWN OF HUMBOLDT WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,369,253
2019,APRIL,BROWN,TOWN OF LAWRENCE WARDS 1-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1077,678
2019,APRIL,BROWN,TOWN OF LEDGEVIEW WARDS 1-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1729,966
2019,APRIL,BROWN,TOWN OF MORRISON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,374,302
2019,APRIL,BROWN,TOWN OF NEW DENMARK WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,494,301
2019,APRIL,BROWN,TOWN OF PITTSFIELD WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,656,420
2019,APRIL,BROWN,TOWN OF ROCKLAND WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,464,311
2019,APRIL,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,881,461
2019,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,503,344
2019,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,909,406
2019,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,816,353
2019,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,973,497
2019,APRIL,BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,718,365
2019,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,0,0
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,400,204
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,436,255
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,501,288
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,593,345
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 9-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,735,407
2019,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,577,295
2019,APRIL,BROWN,VILLAGE OF BELLEVUE WARDS 1-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1238,620
2019,APRIL,BROWN,VILLAGE OF BELLEVUE WARDS 7-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1601,952
2019,APRIL,BROWN,VILLAGE OF DENMARK WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,389,264
2019,APRIL,BROWN,VILLAGE OF HOBART WARDS 1-9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1534,979
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,340,204
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 3-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,223,119
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,306,172
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 7-8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,620,370
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 9-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,540,285
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 11-12,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,594,336
2019,APRIL,BROWN,"VILLAGE OF HOWARD WARDS 13-14,18",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,515,305
2019,APRIL,BROWN,VILLAGE OF HOWARD WARDS 15-16,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,571,351
2019,APRIL,BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,530,324
2019,APRIL,BROWN,VILLAGE OF SUAMICO WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1172,748
2019,APRIL,BROWN,VILLAGE OF SUAMICO WARDS 5-8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1353,858
2019,APRIL,BROWN,VILLAGE OF WRIGHTSTOWN WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,497,330
2019,APRIL,BROWN,CITY OF DE PERE WARDS 1-5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1630,716
2019,APRIL,BROWN,"CITY OF DE PERE WARDS 6-9,18",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,BRIAN HAGEDORN,1092,544
