year,month,county,reporting_unit,election_type,office,party,candidate,total_votes,votes
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 5,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,201,36
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,88,21
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,129,17
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 8,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,116,29
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,93,15
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,91,25
2018,APRIL,ASHLAND,CITY OF ASHLAND WARD 11,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,126,43
2018,APRIL,ASHLAND,CITY OF MELLEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,72,24
2018,APRIL,BARRON,TOWN OF ALMENA WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,91,48
2018,APRIL,BARRON,TOWN OF ARLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,81,36
2018,APRIL,BARRON,TOWN OF BARRON WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,110,84
2018,APRIL,BARRON,TOWN OF BEAR LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,95,46
2018,APRIL,BARRON,TOWN OF CEDAR LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,199,122
2018,APRIL,BARRON,TOWN OF CHETEK WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,208,110
2018,APRIL,BARRON,TOWN OF CLINTON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,75,52
2018,APRIL,BARRON,TOWN OF CRYSTAL LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,110,78
2018,APRIL,BARRON,TOWN OF CUMBERLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,130,80
2018,APRIL,BARRON,TOWN OF DALLAS WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,76,51
2018,APRIL,BARRON,TOWN OF DOVRE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,92,44
2018,APRIL,BARRON,TOWN OF DOYLE WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,57,32
2018,APRIL,BARRON,TOWN OF LAKELAND WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,153,75
2018,APRIL,BARRON,TOWN OF MAPLE GROVE WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,118,78
2018,APRIL,BARRON,TOWN OF MAPLE PLAIN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,138,83
2018,APRIL,BARRON,TOWN OF OAK GROVE WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,115,69
2018,APRIL,BARRON,TOWN OF PRAIRIE FARM WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,124,63
2018,APRIL,BARRON,TOWN OF PRAIRIE LAKE WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,217,122
2018,APRIL,BARRON,TOWN OF RICE LAKE WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,371,177
2018,APRIL,BARRON,TOWN OF SIOUX CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,84,60
2018,APRIL,BARRON,TOWN OF STANFOLD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,99,63
2018,APRIL,BARRON,TOWN OF STANLEY WARD 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,297,179
2018,APRIL,BARRON,TOWN OF SUMNER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,83,46
2018,APRIL,BARRON,TOWN OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,84,48
2018,APRIL,BARRON,TOWN OF VANCE CREEK WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,92,44
2018,APRIL,BARRON,VILLAGE OF ALMENA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,57,37
2018,APRIL,BARRON,VILLAGE OF CAMERON WARDS 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,140,73
2018,APRIL,BARRON,VILLAGE OF DALLAS WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,35,22
2018,APRIL,BARRON,VILLAGE OF HAUGEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,25,15
2018,APRIL,BARRON,VILLAGE OF NEW AUBURN WARDS 2-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,2,0
2018,APRIL,BARRON,VILLAGE OF PRAIRIE FARM WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,62,29
2018,APRIL,BARRON,VILLAGE OF TURTLE LAKE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,86,36
2018,APRIL,BARRON,CITY OF BARRON WARD 1-7,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,560,315
2018,APRIL,BARRON,CITY OF CHETEK WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,222,110
2018,APRIL,BARRON,CITY OF CUMBERLAND WARD 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,342,156
2018,APRIL,BARRON,CITY OF RICE LAKE WARDS 1-13,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,1059,440
2018,APRIL,BAYFIELD,TOWN OF BARKSDALE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,175,53
2018,APRIL,BAYFIELD,TOWN OF BARNES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,227,95
2018,APRIL,BAYFIELD,TOWN OF BAYFIELD WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,309,95
2018,APRIL,BAYFIELD,TOWN OF BAYVIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,188,77
2018,APRIL,BAYFIELD,TOWN OF BELL WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,175,65
2018,APRIL,BAYFIELD,TOWN OF CABLE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,174,74
2018,APRIL,BAYFIELD,TOWN OF CLOVER WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,98,32
2018,APRIL,BAYFIELD,TOWN OF DELTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,101,54
2018,APRIL,BAYFIELD,TOWN OF DRUMMOND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,119,50
2018,APRIL,BAYFIELD,TOWN OF EILEEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,178,87
2018,APRIL,BAYFIELD,TOWN OF EILEEN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,0,0
2018,APRIL,BAYFIELD,TOWN OF GRAND VIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,102,36
2018,APRIL,BAYFIELD,TOWN OF HUGHES WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,155,75
2018,APRIL,BAYFIELD,TOWN OF IRON RIVER WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,322,151
2018,APRIL,BAYFIELD,TOWN OF KELLY WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,88,44
2018,APRIL,BAYFIELD,TOWN OF KEYSTONE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,73,34
2018,APRIL,BAYFIELD,TOWN OF LINCOLN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,75,34
2018,APRIL,BAYFIELD,TOWN OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,73,36
2018,APRIL,BAYFIELD,TOWN OF NAMAKAGON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,77,27
2018,APRIL,BAYFIELD,TOWN OF ORIENTA WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,42,17
2018,APRIL,BAYFIELD,TOWN OF OULU WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,153,78
2018,APRIL,BAYFIELD,TOWN OF PILSEN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,64,18
2018,APRIL,BAYFIELD,TOWN OF PORT WING WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,152,50
2018,APRIL,BAYFIELD,TOWN OF RUSSELL WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,182,32
2018,APRIL,BAYFIELD,TOWN OF TRIPP WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,56,23
2018,APRIL,BAYFIELD,TOWN OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,184,46
2018,APRIL,BAYFIELD,VILLAGE OF MASON WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,16,5
2018,APRIL,BAYFIELD,CITY OF ASHLAND WARD 12,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,0,0
2018,APRIL,BAYFIELD,"CITY OF BAYFIELD WARD 1,3",SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,69,10
2018,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,43,3
2018,APRIL,BAYFIELD,CITY OF BAYFIELD WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,60,4
2018,APRIL,BAYFIELD,CITY OF WASHBURN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,275,53
2018,APRIL,BAYFIELD,CITY OF WASHBURN WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,98,14
2018,APRIL,BAYFIELD,CITY OF WASHBURN WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,85,15
2018,APRIL,BAYFIELD,CITY OF WASHBURN WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,224,63
2018,APRIL,BROWN,TOWN OF EATON WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,219,119
2018,APRIL,BROWN,TOWN OF GLENMORE WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,119,75
2018,APRIL,BROWN,TOWN OF GLENMORE WARD 2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,66,39
2018,APRIL,BROWN,TOWN OF GREEN BAY WARD 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,636,340
2018,APRIL,BROWN,TOWN OF HOLLAND WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,249,151
2018,APRIL,BROWN,TOWN OF HUMBOLDT WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,324,187
2018,APRIL,BROWN,TOWN OF LAWRENCE WARD 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,299,129
2018,APRIL,BROWN,TOWN OF LAWRENCE WARD 4-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,417,239
2018,APRIL,BROWN,TOWN OF LEDGEVIEW WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,21,11
2018,APRIL,BROWN,TOWN OF LEDGEVIEW WARDS 2-10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,1159,555
2018,APRIL,BROWN,TOWN OF MORRISON WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,297,197
2018,APRIL,BROWN,TOWN OF NEW DENMARK WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,197,103
2018,APRIL,BROWN,TOWN OF NEW DENMARK WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,78,41
2018,APRIL,BROWN,TOWN OF PITTSFIELD WARD 1-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,427,245
2018,APRIL,BROWN,TOWN OF ROCKLAND WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,88,56
2018,APRIL,BROWN,TOWN OF ROCKLAND WARD 2-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,227,121
2018,APRIL,BROWN,TOWN OF SCOTT WARDS 1-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,605,263
2018,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARD 1,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,150,77
2018,APRIL,BROWN,TOWN OF WRIGHTSTOWN WARD 2-3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,190,127
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,735,269
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 3,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,181,76
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,485,185
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 5-6,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,779,355
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 7-9,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,585,233
2018,APRIL,BROWN,VILLAGE OF ALLOUEZ WARD 10,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,0,0
2018,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,327,151
2018,APRIL,BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,SPRING GENERAL,JUSTICE OF THE SUPREME COURT,NONPARTISAN,MICHAEL SCRENOCK,339,168
